age,gender,region,monthly_income,employment_status,work_experience,loan_amount,loan_term,interest_rate,current_debt,debt_to_income,number_of_loans,overdue_count,max_days_overdue,loan_purpose,target
50,M,Kyzylorda,286300.83,unemployed,25,2413817.37,45,22.35,1255879.45,4.3866,1,10,248,consumer,0
48,M,West Kazakhstan,162880.03,retired,27,801784.28,30,28.69,240036.7,1.4737,3,1,0,consumer,0
42,F,Karaganda,73769.84,employed,19,201238.94,69,14.28,90334.35,1.2245,2,0,0,consumer,0
38,F,Almaty,461055.04,employed,13,2719500.44,40,18.17,2516869.14,5.4589,2,1,0,auto,0
46,F,East Kazakhstan,77679.21,self_employed,24,690280.21,50,32.81,122065.26,1.5714,1,2,1,consumer,0
36,M,East Kazakhstan,85270.1,employed,13,961127.69,47,15.2,224539.54,2.6332,0,2,0,consumer,1
24,M,Almaty,83938.37,employed,1,351591.62,57,21.32,250290.8,2.9818,0,1,0,consumer,0
51,M,Nur-Sultan,225583.76,employed,29,1546240.64,38,24.27,719313.56,3.1887,0,1,0,consumer,0
54,F,Shymkent,84518.55,employed,25,708737.08,71,21.07,476516.67,5.6379,1,12,311,consumer,0
23,M,Karaganda,784742.06,employed,0,6180424.49,34,20.36,903948.9,1.1519,2,1,0,consumer,0
45,M,Atyrau,693940.32,employed,20,7240576.85,35,17.91,6475170.14,9.331,0,2,1,auto,0
44,F,Almaty,345301.54,self_employed,21,1757304.07,15,18.91,1173438.46,3.3983,0,1,1,consumer,0
44,F,Atyrau,144276.62,employed,20,1224561.87,65,25.47,208557.04,1.4455,0,0,0,consumer,0
27,M,Aktobe,80431.46,retired,2,379462.45,16,32.28,208123.94,2.5876,3,0,0,consumer,0
41,M,Almaty,287124.22,employed,15,4074068.95,47,12.82,1541755.68,5.3696,3,0,0,consumer,0
32,M,Pavlodar,1328180.53,self_employed,7,5184992.97,15,19.62,2288045.85,1.7227,0,0,0,consumer,0
51,M,Almaty,111377.66,employed,23,645032.01,57,51.27,258459.66,2.3205,0,2,2,consumer,0
53,M,East Kazakhstan,255248.68,employed,24,1885655.02,46,9.29,934265.22,3.6602,0,0,0,consumer,1
25,F,West Kazakhstan,84758.43,employed,4,591297.3,73,37.56,341255.27,4.0262,0,2,1,consumer,0
42,F,Zhambyl,80362.82,employed,14,266130.69,38,26.04,62911.89,0.7828,1,1,0,consumer,0
41,M,Pavlodar,80440.39,unemployed,14,1203138.56,63,23.45,447875.17,5.5677,2,2,0,consumer,0
43,M,Pavlodar,77837.63,employed,19,126447.08,52,18.42,36456.1,0.4684,1,0,2,consumer,0
32,F,East Kazakhstan,760819.8,employed,9,5817193.81,47,15.26,2716762.93,3.5708,3,0,2,consumer,1
45,F,Kyzylorda,590342.72,employed,17,4419763.54,54,23.19,3150869.51,5.3373,2,2,1,consumer,0
48,F,Aktobe,88538.23,employed,23,710404.69,28,24.71,505579.75,5.7102,0,13,324,consumer,0
52,M,Mangystau,81457.67,employed,28,333570.77,33,36.46,255228.58,3.1332,3,2,0,consumer,0
50,F,Zhambyl,176927.01,unemployed,29,2477579.29,58,18.94,2216086.56,12.5254,2,0,0,auto,0
40,F,East Kazakhstan,100963.61,employed,15,606305.94,37,26.2,493429.2,4.8872,1,2,0,consumer,0
31,F,Nur-Sultan,78910.37,student,4,841273.32,70,20.77,608630.25,7.7128,1,0,1,consumer,0
41,F,Almaty,130323.9,employed,13,1728878.06,65,12.61,1142217.71,8.7644,3,1,0,consumer,0
43,M,Karaganda,136995.02,employed,17,936190.19,37,16.53,232529.8,1.6973,0,0,0,consumer,0
37,F,East Kazakhstan,82860.68,unemployed,12,337102.21,42,33.22,143310.0,1.7295,0,2,0,consumer,0
41,M,Almaty,76542.27,employed,14,597839.74,54,11.46,234808.47,3.0677,0,0,0,consumer,0
41,F,Shymkent,81133.56,employed,18,449110.34,64,26.9,124446.76,1.5338,0,0,1,consumer,0
21,F,Nur-Sultan,211990.07,employed,0,3315319.8,66,16.52,2786958.52,13.1466,3,0,0,auto,0
45,F,Almaty,174626.79,self_employed,18,714005.81,27,31.82,561694.06,3.2165,2,0,2,consumer,0
33,M,Nur-Sultan,172895.5,retired,10,923554.76,26,26.83,681357.59,3.9408,2,0,0,consumer,0
44,F,Almaty Region,84796.04,unemployed,21,928264.1,65,12.54,773941.64,9.127,3,2,1,consumer,0
26,F,Nur-Sultan,77505.65,employed,6,1062266.41,62,14.59,207449.8,2.6765,0,0,0,consumer,0
25,M,Kostanay,376262.34,employed,4,1911523.51,21,19.96,1343943.6,3.5718,1,0,1,consumer,0
31,F,Turkistan,77701.28,employed,9,679505.87,58,14.44,416248.12,5.357,4,1,0,consumer,0
30,F,Karaganda,118168.28,self_employed,4,1015945.47,25,16.23,374652.73,3.1705,3,2,0,consumer,0
23,M,Turkistan,137108.22,employed,0,1349481.36,66,18.39,342513.6,2.4981,3,0,0,consumer,0
38,F,Shymkent,78722.8,self_employed,20,622200.87,42,8.63,150730.93,1.9147,3,1,0,consumer,0
25,M,Zhambyl,125318.68,self_employed,0,1059139.17,41,34.12,111820.55,0.8923,3,0,2,consumer,0
50,M,West Kazakhstan,158491.7,retired,23,813725.41,33,30.01,232173.2,1.4649,0,0,1,consumer,0
29,F,Nur-Sultan,96831.07,retired,3,609381.39,42,21.14,361656.23,3.7349,3,0,0,consumer,0
25,M,Karaganda,115902.24,employed,1,964376.85,46,16.75,554161.33,4.7812,1,1,0,consumer,0
36,M,Almaty Region,177076.93,employed,9,1201739.89,16,11.76,172445.3,0.9738,3,7,191,consumer,0
56,F,Shymkent,200384.51,employed,33,4338599.43,56,7.58,2913824.54,14.5411,3,0,0,consumer,0
45,M,Zhambyl,329402.26,employed,23,1552029.35,24,25.37,219804.97,0.6673,3,1,1,consumer,0
32,F,Pavlodar,78257.66,retired,8,261489.55,71,39.68,175180.13,2.2385,2,0,1,consumer,0
41,M,Karaganda,100544.49,employed,14,1447465.28,62,18.58,635124.95,6.3168,3,2,1,consumer,0
25,M,Almaty Region,78424.66,retired,1,344678.33,54,27.31,273108.92,3.4824,2,0,2,consumer,0
25,F,East Kazakhstan,202094.16,retired,0,1273958.78,35,11.47,1170156.1,5.7901,0,0,0,consumer,0
40,F,Nur-Sultan,83138.16,self_employed,15,1314041.73,67,6.48,327139.44,3.9348,0,5,162,consumer,0
23,F,Akmola,441714.5,employed,0,6770817.28,52,15.05,4165585.77,9.4305,0,2,2,consumer,0
49,M,Mangystau,579923.06,retired,26,3892739.36,25,42.03,3374514.89,5.8189,0,1,0,auto,0
31,F,Kostanay,1079033.03,employed,7,2598842.66,15,11.4,1452893.0,1.3465,3,1,0,consumer,0
35,M,Shymkent,85706.33,retired,6,282702.6,27,26.49,111455.69,1.3004,1,0,0,consumer,0
44,F,Karaganda,264265.44,employed,14,3126414.58,43,36.97,2321907.75,8.7862,2,0,0,consumer,0
51,M,Almaty,257886.79,employed,26,3653825.99,59,14.52,3476422.58,13.4804,4,0,0,auto,0
41,M,Nur-Sultan,82595.07,employed,15,840235.21,66,15.83,118364.75,1.4331,0,0,0,consumer,0
51,M,Nur-Sultan,87979.36,retired,29,761791.23,62,33.84,606314.48,6.8915,1,0,0,consumer,0
43,F,Almaty,83208.44,retired,22,137955.61,71,23.37,67633.91,0.8128,2,0,0,consumer,0
46,F,East Kazakhstan,159337.31,employed,22,1329915.46,65,18.73,730015.82,4.5815,0,0,0,consumer,1
41,F,Karaganda,262545.33,employed,16,3103666.4,43,36.4,2219496.87,8.4537,5,0,0,consumer,0
19,F,Zhambyl,1042388.51,retired,0,3681103.44,11,12.84,3034294.0,2.9109,0,0,2,auto,0
19,M,Shymkent,351235.48,employed,1,2697546.27,44,24.24,668626.37,1.9036,3,0,1,consumer,0
66,M,Kostanay,76825.75,student,44,142925.22,48,25.33,97637.66,1.2709,3,11,288,consumer,1
54,M,Nur-Sultan,75553.03,employed,30,1004159.84,71,15.94,510580.79,6.7578,2,0,0,consumer,0
54,M,Aktobe,81037.98,retired,29,155334.37,48,25.62,61604.41,0.7602,3,1,0,consumer,0
33,F,Karaganda,88120.85,employed,3,459862.49,31,38.76,232782.35,2.6416,1,7,166,consumer,0
28,M,West Kazakhstan,137204.64,employed,3,1082861.24,70,42.53,790445.23,5.761,1,1,0,consumer,0
38,M,North Kazakhstan,83318.39,self_employed,10,1188984.29,71,4.84,707140.03,8.4871,0,1,2,consumer,0
37,M,Akmola,81859.58,employed,14,448670.94,31,30.73,308205.43,3.765,0,0,0,consumer,0
61,F,Zhambyl,76155.07,employed,38,547836.09,56,18.76,132042.9,1.7338,0,0,2,consumer,0
24,M,Nur-Sultan,372714.66,employed,0,2851067.36,51,27.18,2072215.86,5.5598,2,0,0,consumer,0
47,M,Almaty,261271.21,employed,20,1492364.26,19,27.77,801519.58,3.0678,0,0,0,consumer,0
62,M,Almaty,871274.38,student,37,3017218.85,18,21.12,2446929.2,2.8084,1,1,0,auto,1
50,M,Karaganda,255361.33,employed,23,987889.79,23,20.21,466786.19,1.8279,3,0,1,consumer,0
33,F,Turkistan,149416.95,employed,12,683393.78,22,24.07,65883.06,0.4409,0,0,0,consumer,0
32,M,Almaty,337451.62,retired,7,3862115.41,49,28.88,3446474.13,10.2132,0,10,315,auto,0
19,M,Kostanay,81201.49,retired,0,196652.37,32,27.62,83135.65,1.0238,2,1,0,consumer,0
38,M,North Kazakhstan,474115.78,self_employed,13,5880370.59,71,28.27,2390876.76,5.0428,3,1,0,consumer,1
28,M,Akmola,497822.3,self_employed,6,1745269.72,18,36.91,1115490.57,2.2407,4,0,0,consumer,0
18,F,Almaty,92661.0,retired,0,1035553.06,58,22.66,317540.25,3.4269,4,0,2,consumer,0
26,F,Kostanay,587820.9,employed,3,4931779.82,24,17.32,3341956.19,5.6853,1,1,0,consumer,0
25,F,Almaty,162679.87,employed,3,2677765.18,69,6.3,2305686.32,14.1731,2,1,0,auto,0
34,M,Akmola,153931.67,employed,9,2558409.96,67,19.34,1939014.81,12.5965,0,0,0,consumer,1
29,F,Kyzylorda,75950.71,student,7,924706.99,53,13.55,548440.23,7.2209,1,0,0,consumer,0
21,F,Nur-Sultan,85234.79,student,0,424566.69,41,38.45,72158.83,0.8466,0,5,146,consumer,0
48,M,Karaganda,2607903.91,employed,27,8197231.23,16,18.45,7320804.16,2.8072,0,0,0,auto,0
39,F,Almaty,141177.52,employed,17,2334231.94,70,22.35,1585617.01,11.2313,2,0,0,consumer,1
53,F,Nur-Sultan,165108.68,employed,27,1341179.75,49,24.09,172807.26,1.0466,1,2,0,consumer,0
39,F,Karaganda,444243.26,self_employed,17,2381292.29,26,18.64,1536448.78,3.4586,0,0,1,consumer,0
19,F,North Kazakhstan,80648.65,retired,0,927578.71,41,26.93,123810.04,1.5352,3,0,0,consumer,0
34,F,Almaty Region,82729.34,employed,10,566169.48,61,10.79,150466.48,1.8188,2,2,0,consumer,0
34,M,Turkistan,78072.75,retired,8,509291.77,58,23.84,382093.28,4.894,3,0,0,consumer,0
43,M,Pavlodar,73953.85,retired,20,299339.86,51,30.21,241362.73,3.2636,3,0,0,consumer,0
35,M,Pavlodar,436104.63,retired,10,2992737.47,43,38.69,2723179.85,6.2443,0,0,2,auto,0
27,F,Nur-Sultan,84188.35,retired,3,231980.39,15,25.62,171629.61,2.0386,2,6,125,consumer,0
37,M,Nur-Sultan,1146663.77,self_employed,13,12298148.11,38,13.74,2860477.82,2.4946,0,2,0,consumer,0
36,F,Almaty,333394.43,self_employed,7,1722695.26,25,28.52,625388.18,1.8758,3,0,0,consumer,0
62,M,Almaty,182592.87,employed,38,2246040.94,54,36.32,610429.71,3.3431,3,1,0,consumer,0
18,F,Mangystau,286557.05,employed,0,1382344.02,15,13.54,433544.32,1.5129,0,1,0,consumer,0
28,M,Pavlodar,427049.83,employed,3,4433109.49,27,14.38,2222623.98,5.2046,0,0,0,consumer,0
40,F,Atyrau,77906.9,self_employed,16,543775.82,40,11.22,420801.65,5.4013,1,0,0,consumer,0
25,M,Almaty,217050.47,employed,0,1781216.18,70,30.96,304757.0,1.4041,0,0,0,consumer,0
31,M,Kyzylorda,123963.76,employed,12,951461.59,71,27.2,237619.33,1.9168,4,0,0,consumer,0
60,F,Mangystau,85715.98,student,30,590480.87,58,34.81,404725.98,4.7217,0,1,0,consumer,0
44,F,North Kazakhstan,173650.21,employed,24,2198930.82,51,17.05,1942495.81,11.1862,0,1,2,auto,1
41,F,Karaganda,75673.19,employed,21,519851.46,41,15.96,83134.22,1.0986,3,0,0,consumer,0
44,M,Turkistan,247770.83,self_employed,18,3566725.17,70,16.15,999058.96,4.0322,0,1,1,consumer,0
49,M,Pavlodar,137617.16,employed,23,1503357.92,70,33.42,763626.4,5.5489,1,1,2,consumer,0
39,M,North Kazakhstan,450934.84,employed,13,5260758.18,56,42.4,2271325.95,5.0369,2,2,0,consumer,0
27,M,Almaty,592968.39,employed,4,5594462.36,43,19.54,2685681.21,4.5292,0,12,355,consumer,1
39,M,West Kazakhstan,81530.36,employed,16,861517.88,71,12.46,447555.01,5.4894,1,0,1,consumer,0
29,F,Nur-Sultan,517878.03,employed,6,3335489.4,39,12.22,1596431.32,3.0826,0,0,0,consumer,0
26,F,Almaty,1024564.6,employed,0,2587485.23,12,15.06,1600217.08,1.5618,0,0,2,consumer,0
33,M,Karaganda,73779.49,retired,6,538265.58,59,32.89,89332.09,1.2108,0,0,0,consumer,1
59,F,Mangystau,79683.19,employed,36,497979.54,61,23.05,377034.46,4.7316,0,1,2,consumer,0
46,F,Pavlodar,104491.88,employed,23,725322.11,59,34.77,344837.69,3.3001,3,0,0,consumer,0
42,M,Almaty,155576.84,unemployed,18,1373070.03,28,27.64,340339.21,2.1876,0,0,0,consumer,0
59,F,Mangystau,79751.89,employed,37,473946.83,61,22.23,338083.07,4.2391,0,0,1,consumer,0
45,M,Atyrau,77268.85,retired,17,182709.41,68,35.7,85240.29,1.1032,1,2,0,consumer,0
30,M,North Kazakhstan,257753.35,employed,6,2910595.79,41,16.95,1177837.49,4.5696,2,2,2,consumer,0
34,M,Almaty,188812.39,self_employed,11,936059.46,25,11.42,324595.41,1.7191,0,0,0,consumer,0
37,F,Karaganda,89015.94,employed,19,867402.45,41,47.77,763560.05,8.5777,2,1,0,consumer,0
39,F,Turkistan,258451.64,employed,14,3229564.14,52,15.6,2836841.08,10.9763,0,0,2,auto,0
41,F,Pavlodar,114090.63,employed,14,1413650.23,54,4.79,500159.41,4.3838,3,1,2,consumer,0
47,M,Aktobe,136921.53,employed,26,1074201.89,53,38.25,635115.0,4.6385,0,0,0,consumer,0
29,M,Almaty Region,86496.72,student,5,244018.04,28,16.44,143525.83,1.6593,0,0,0,consumer,0
78,M,Almaty Region,75736.77,self_employed,43,393534.83,42,18.66,52731.6,0.6962,5,2,0,consumer,0
39,F,Mangystau,318745.43,employed,13,3599439.63,32,27.1,2207577.8,6.9258,2,2,1,consumer,0
19,F,Aktobe,134411.87,employed,0,1602343.84,37,4.81,648413.05,4.824,0,0,0,consumer,0
45,M,Akmola,135026.74,self_employed,17,1103274.44,25,28.81,717162.1,5.3112,3,2,0,consumer,0
48,F,Almaty Region,81324.27,employed,20,165930.56,46,41.24,112346.8,1.3815,3,2,0,consumer,0
27,F,Almaty,227656.62,retired,3,1162438.55,16,14.35,159745.68,0.7017,0,0,0,consumer,0
52,M,North Kazakhstan,150895.41,employed,27,867016.17,38,31.65,546377.33,3.6209,4,1,0,consumer,0
29,M,Akmola,81278.36,employed,2,332856.53,28,42.27,69492.89,0.855,0,0,1,consumer,0
31,M,Kyzylorda,93687.76,self_employed,7,1095779.85,59,24.8,768378.91,8.2014,3,2,0,consumer,1
40,F,Turkistan,81196.73,employed,15,504632.07,67,18.27,154057.28,1.8973,4,0,0,consumer,0
29,F,North Kazakhstan,361435.43,employed,6,1551004.81,24,28.18,995039.12,2.753,2,1,2,consumer,0
26,M,Zhambyl,391773.83,employed,0,5007822.11,55,15.27,2749895.62,7.0191,4,0,0,consumer,0
47,M,Kyzylorda,390494.26,unemployed,20,3198602.74,46,14.4,1557505.3,3.9885,2,2,1,consumer,0
19,F,Almaty,201625.26,employed,0,2532597.87,63,20.78,547185.91,2.7139,0,0,2,consumer,0
21,F,West Kazakhstan,930209.0,employed,0,6214631.08,37,18.49,4325628.78,4.6502,2,1,0,consumer,0
46,M,North Kazakhstan,373033.6,employed,22,1978081.2,29,32.92,1356266.43,3.6358,4,0,1,consumer,0
34,M,Aktobe,518678.13,employed,13,4964243.87,72,23.77,3747572.03,7.2252,3,1,1,consumer,0
34,F,East Kazakhstan,90938.14,self_employed,13,1150767.87,60,27.71,548313.84,6.0295,0,0,0,consumer,1
24,M,Nur-Sultan,84919.21,student,1,268546.97,48,40.91,68395.01,0.8054,2,0,0,consumer,0
44,F,Shymkent,118656.92,employed,24,1721999.82,57,26.67,938229.28,7.907,0,0,0,consumer,0
27,F,East Kazakhstan,77724.43,employed,1,667612.49,53,24.76,92514.35,1.1903,0,0,0,consumer,0
43,M,Karaganda,77413.09,retired,16,97583.19,21,37.87,71194.38,0.9197,0,0,0,consumer,0
39,M,North Kazakhstan,82758.27,self_employed,13,1060911.3,68,4.91,726917.78,8.7835,2,0,2,consumer,0
45,M,Turkistan,79121.83,unemployed,25,823866.64,62,28.08,231409.97,2.9247,0,1,2,consumer,0
25,M,Kostanay,76553.45,retired,3,164307.69,59,34.24,81939.64,1.0703,0,0,0,consumer,1
44,F,Shymkent,82838.65,employed,22,383279.58,53,34.9,220017.3,2.6559,0,0,1,consumer,0
33,M,Almaty,340696.26,self_employed,9,1169570.64,15,27.81,688132.82,2.0198,3,2,1,consumer,0
24,F,Aktobe,167480.8,self_employed,0,1497019.13,44,24.54,989021.7,5.9052,0,0,0,consumer,0
38,F,Nur-Sultan,128200.37,employed,13,740123.64,16,9.77,188956.7,1.4739,2,0,0,consumer,0
28,M,Almaty,787677.24,employed,0,4232306.19,16,27.65,1252648.13,1.5903,2,1,0,consumer,0
32,M,Almaty,656088.41,employed,10,3276292.92,13,40.46,1364653.6,2.08,1,0,0,consumer,0
61,M,Zhambyl,514763.73,employed,40,2457319.3,47,48.32,1833063.04,3.561,2,13,355,consumer,0
21,M,Mangystau,82689.55,employed,1,846876.38,70,21.54,412853.51,4.9928,3,0,0,consumer,0
28,F,Pavlodar,340069.22,employed,0,5607218.23,66,12.71,4582885.76,13.4763,0,0,0,auto,0
18,M,Kyzylorda,93705.53,employed,0,888300.9,40,28.51,157869.82,1.6847,4,0,1,consumer,1
43,M,Almaty,114446.77,student,20,798960.79,58,37.79,243514.58,2.1277,2,0,0,consumer,0
55,M,Shymkent,334750.93,employed,27,2165079.53,54,27.86,1040070.66,3.107,2,0,0,consumer,0
49,F,Kyzylorda,78566.1,employed,25,419156.35,23,20.44,309951.8,3.9451,0,0,0,consumer,0
42,M,Karaganda,82152.84,employed,19,346054.44,53,19.19,120700.82,1.4692,0,2,2,consumer,0
48,F,Kyzylorda,128414.44,employed,25,1180237.2,45,11.34,117050.45,0.9115,4,1,2,consumer,0
43,F,Pavlodar,82127.49,employed,16,305676.61,37,35.07,69723.25,0.849,2,9,313,consumer,0
30,F,Shymkent,1154767.37,employed,11,7136613.87,21,10.18,6427048.97,5.5657,2,2,1,auto,0
34,F,Almaty Region,82118.86,employed,7,387274.53,44,41.03,73050.32,0.8896,3,0,1,consumer,0
49,M,Zhambyl,75851.65,employed,26,825478.89,66,28.23,315381.03,4.1578,1,0,0,consumer,0
47,F,West Kazakhstan,296822.42,self_employed,26,2563321.38,21,16.74,2278137.76,7.6751,0,13,337,auto,0
32,M,Nur-Sultan,636606.22,employed,9,3471517.0,21,18.09,696259.49,1.0937,1,0,0,consumer,0
34,M,Nur-Sultan,80873.06,employed,7,324469.15,44,14.15,229074.21,2.8325,0,0,2,consumer,0
46,F,East Kazakhstan,79864.33,retired,19,415363.03,36,37.17,178088.97,2.2299,0,2,2,consumer,0
20,M,North Kazakhstan,129813.03,employed,2,519900.23,20,27.67,178822.55,1.3775,1,0,1,consumer,0
18,F,Mangystau,87658.78,employed,0,1331207.89,65,8.86,505162.23,5.7628,0,0,1,consumer,0
38,M,Nur-Sultan,103763.28,employed,14,658125.49,50,29.67,519566.68,5.0072,4,1,0,consumer,0
43,F,Kyzylorda,82243.75,student,19,295135.81,15,37.17,151232.59,1.8388,1,0,1,consumer,0
48,F,Mangystau,85789.33,retired,27,312893.69,15,26.19,167729.32,1.9551,0,0,0,consumer,0
28,F,Atyrau,91421.92,employed,0,910632.61,65,17.9,621676.46,6.8,0,1,0,consumer,0
49,M,Kostanay,126451.75,employed,21,698275.12,16,28.06,531019.13,4.1993,2,0,0,consumer,0
46,F,Pavlodar,549488.66,unemployed,17,7219549.47,66,20.24,1443508.25,2.627,4,2,0,consumer,0
27,M,Turkistan,79881.89,retired,7,238371.12,49,32.01,178158.99,2.2303,3,0,1,consumer,1
30,F,Nur-Sultan,104884.68,unemployed,6,336482.34,21,28.42,137501.36,1.311,5,0,0,consumer,1
47,M,Nur-Sultan,705124.86,employed,22,6337249.92,51,14.59,4148917.49,5.8839,0,0,1,consumer,0
32,F,Almaty,120202.95,self_employed,9,744907.18,46,29.61,145841.68,1.2133,0,0,2,consumer,0
40,F,Mangystau,973366.13,employed,12,3902479.65,29,49.71,1993445.75,2.048,2,2,0,consumer,0
30,M,East Kazakhstan,706125.02,retired,2,5163616.66,50,41.25,4447023.38,6.2978,4,0,0,auto,0
39,F,West Kazakhstan,77317.81,self_employed,16,646569.31,43,21.49,165037.11,2.1345,2,0,0,consumer,0
45,F,Shymkent,472716.06,employed,18,4452159.33,65,16.03,4066704.44,8.6028,3,0,0,auto,0
36,M,West Kazakhstan,79633.32,employed,12,349737.57,42,17.79,86975.63,1.0922,1,0,0,consumer,0
30,F,Zhambyl,712357.96,employed,6,2552721.05,19,19.11,292342.2,0.4104,1,2,0,consumer,0
39,M,Almaty Region,525929.65,employed,10,4163966.52,34,25.91,1170785.39,2.2261,4,0,0,consumer,0
24,M,Zhambyl,78070.72,employed,1,954132.24,68,35.68,372790.36,4.775,2,2,0,consumer,0
24,M,Almaty,83605.2,employed,1,236397.22,50,44.74,82312.81,0.9845,0,0,0,consumer,0
56,M,Atyrau,77198.82,employed,30,306330.41,70,9.99,212611.45,2.754,2,1,2,consumer,0
26,M,Almaty,94561.75,employed,0,446350.78,14,30.34,289273.32,3.0591,0,0,0,consumer,0
53,M,East Kazakhstan,219050.96,employed,28,1920595.58,38,13.32,501017.5,2.2872,0,1,1,consumer,0
29,M,Almaty,258284.38,employed,2,1485927.75,34,20.43,1122301.33,4.3452,0,1,0,consumer,1
39,M,Almaty Region,1095159.16,employed,21,4773636.12,21,14.8,4291904.61,3.919,1,0,0,auto,0
80,F,Almaty,572897.93,employed,44,10071713.95,58,16.12,1943761.21,3.3929,0,2,2,consumer,0
38,M,Kostanay,415980.61,employed,12,6979837.36,58,5.8,684240.36,1.6449,2,0,0,consumer,1
38,F,Turkistan,254209.67,employed,15,3169835.09,53,14.69,2873532.83,11.3037,0,2,0,auto,0
51,M,Nur-Sultan,1175712.93,self_employed,30,2420912.23,13,28.2,1243365.86,1.0575,1,1,1,consumer,0
34,F,East Kazakhstan,168259.42,employed,13,1803490.88,42,12.71,887768.18,5.2762,0,0,0,consumer,0
33,F,East Kazakhstan,80961.8,employed,8,147032.54,26,24.6,101409.13,1.2525,0,0,0,consumer,0
27,M,Akmola,82475.8,employed,0,338569.85,29,41.53,62285.82,0.7552,0,0,0,consumer,0
44,M,Turkistan,221643.76,employed,19,2064451.04,36,14.84,1729863.21,7.8047,3,2,0,auto,0
22,M,Nur-Sultan,347383.23,unemployed,1,1418660.16,23,33.01,1195686.3,3.442,2,0,1,consumer,0
37,F,Nur-Sultan,290079.57,employed,10,933114.42,17,33.86,162500.66,0.5602,0,1,0,consumer,0
35,M,Aktobe,543603.93,employed,13,4778698.88,73,23.86,3513989.83,6.4642,1,2,2,consumer,0
38,M,Zhambyl,78340.92,employed,18,468885.51,47,29.11,55723.4,0.7113,2,1,0,consumer,0
21,M,Almaty,77762.05,student,0,93612.38,58,36.25,47900.88,0.616,0,1,0,consumer,0
50,F,Shymkent,84963.03,employed,21,507604.59,42,24.41,74657.87,0.8787,1,1,0,consumer,0
20,F,Akmola,136163.29,employed,2,1136214.09,50,34.94,964201.31,7.0812,3,1,0,consumer,0
37,F,Shymkent,237226.08,employed,10,1705066.67,17,12.06,681127.22,2.8712,0,1,1,consumer,0
56,F,Almaty,159240.91,employed,33,995411.93,49,28.24,167048.31,1.049,2,0,2,consumer,0
45,F,East Kazakhstan,76582.17,employed,25,240981.04,74,34.46,180618.39,2.3585,0,0,2,consumer,0
40,F,Nur-Sultan,83810.09,retired,17,305634.67,31,46.19,204035.29,2.4345,1,0,2,consumer,0
47,F,Shymkent,116824.48,employed,20,1740589.3,54,26.8,999434.51,8.5549,2,0,0,consumer,0
32,F,East Kazakhstan,386198.28,self_employed,9,1413109.51,10,27.89,683010.23,1.7685,2,0,0,consumer,0
43,M,Kyzylorda,228521.71,employed,15,2416321.47,41,4.94,305685.16,1.3377,1,0,0,consumer,1
23,M,West Kazakhstan,81459.33,retired,0,318195.46,65,25.6,92132.13,1.131,0,0,2,consumer,0
36,M,Pavlodar,1420401.38,employed,6,5963634.81,15,33.41,2115383.81,1.4893,0,0,0,consumer,0
49,F,Almaty,79822.44,student,25,118350.91,36,46.57,42794.82,0.5361,1,2,0,consumer,0
37,M,Nur-Sultan,212281.27,employed,11,2271987.79,64,36.31,747608.27,3.5218,1,1,1,consumer,0
42,M,Shymkent,260723.79,employed,17,4545545.92,57,8.87,4120276.37,15.8032,3,0,0,auto,0
39,M,Aktobe,292633.58,employed,19,2577744.19,47,24.67,1760003.06,6.0143,3,0,0,consumer,0
26,M,Pavlodar,220277.62,employed,2,1028018.55,21,20.63,215182.74,0.9769,0,0,0,consumer,0
28,M,Almaty Region,81593.04,employed,5,651327.26,73,18.05,183449.77,2.2483,2,0,2,consumer,0
44,M,Nur-Sultan,229528.02,employed,22,1195733.89,36,32.55,211394.6,0.921,0,0,0,consumer,0
27,F,Mangystau,807708.77,employed,5,6837612.88,45,18.79,5395981.19,6.6806,0,0,0,auto,0
42,M,Turkistan,80414.73,retired,18,139841.47,22,36.51,70587.6,0.8778,0,0,0,consumer,0
35,F,Almaty Region,116647.71,employed,10,1148454.88,59,32.26,762722.76,6.5386,1,0,0,consumer,0
42,M,Almaty Region,110047.99,employed,15,894153.17,42,29.09,570317.51,5.1824,0,0,1,consumer,0
34,F,East Kazakhstan,76853.35,employed,6,139265.11,28,25.28,103191.4,1.3427,0,0,0,consumer,0
30,M,Aktobe,412113.93,employed,9,2481767.97,43,22.71,2355067.55,5.7146,0,2,0,auto,0
47,F,Almaty,383654.3,employed,28,4604122.01,41,16.58,3761386.7,9.8041,1,0,2,auto,0
