age,gender,region,monthly_income,employment_status,work_experience,loan_amount,loan_term,interest_rate,current_debt,debt_to_income,number_of_loans,overdue_count,max_days_overdue,loan_purpose,target
28,F,Санкт-Петербург,147966.05,employed,0,571230.7,66,14.98,310396.04,2.0977,1,6,173,consumer,0
43,F,Дальний Восток,220589.7,employed,16,1864425.11,75,12.2,281256.78,1.275,8,2,27,consumer,0
37,F,Дальний Восток,240969.95,employed,19,1557285.53,37,14.71,284724.53,1.1816,0,3,66,consumer,0
26,F,Санкт-Петербург,154405.34,employed,0,537957.09,64,15.37,291547.92,1.8882,3,4,173,consumer,0
29,M,Москва,150953.33,employed,11,696783.21,42,15.57,288355.75,1.9102,6,4,41,consumer,0
48,F,Сибирь,310276.23,employed,14,2162934.6,34,12.33,292558.0,0.9429,1,2,46,consumer,1
41,M,Урал,152524.5,employed,5,646100.67,39,12.29,281920.68,1.8484,5,3,66,consumer,0
33,M,Юг России,123869.17,employed,6,517584.68,69,13.06,296305.29,2.3921,6,4,65,consumer,0
42,M,Москва,252202.12,employed,12,1807264.43,71,12.41,278514.71,1.1043,8,0,57,consumer,0
48,M,Москва,125973.82,employed,11,317731.21,36,23.22,299552.45,2.3779,9,0,63,consumer,1
27,F,Дальний Восток,319683.9,employed,1,1974947.77,46,13.23,339499.67,1.062,1,1,43,consumer,0
23,F,Дальний Восток,300365.18,employed,4,2073440.66,41,13.58,289371.38,0.9634,11,3,50,consumer,0
42,M,Юг России,392894.0,self_employed,15,1909595.13,79,20.82,288618.37,0.7346,8,1,50,consumer,0
39,M,Центральный ФО,178520.36,employed,2,1148521.34,25,14.08,295489.09,1.6552,8,3,61,consumer,0
41,F,Дальний Восток,218034.81,employed,18,1792295.99,75,12.29,303199.0,1.3906,6,1,26,consumer,0
40,M,Юг России,107281.72,self_employed,8,322585.49,78,14.26,275928.95,2.572,17,3,46,auto,0
40,M,Москва,222956.75,employed,15,1487546.91,44,20.66,295825.1,1.3268,7,1,49,consumer,0
45,M,Урал,255355.93,employed,16,1905799.07,61,14.64,278888.97,1.0922,6,2,27,consumer,0
36,M,Центральный ФО,235647.82,student,15,1818388.84,35,12.04,212791.53,0.903,3,0,44,mortgage,1
42,M,Москва,231949.04,employed,13,1490707.94,65,11.42,276920.51,1.1939,6,4,61,consumer,0
40,M,Урал,178157.6,employed,4,764689.27,37,17.17,282443.95,1.5854,6,3,16,business,1
42,M,Урал,192047.43,employed,19,867376.35,58,12.72,293080.05,1.5261,1,2,71,consumer,0
41,M,Урал,310328.72,employed,6,675678.88,32,17.66,368610.18,1.1878,15,1,47,consumer,1
42,M,Москва,250260.13,employed,12,1721637.1,71,11.45,302270.84,1.2078,11,0,61,consumer,0
39,M,Урал,141008.75,employed,6,611272.64,43,12.93,303691.08,2.1537,4,0,69,consumer,0
28,F,Сибирь,112712.05,employed,15,297215.8,55,10.36,300365.97,2.6649,4,1,50,consumer,1
24,M,Москва,161622.59,employed,2,687133.82,35,9.65,283092.63,1.7516,14,0,62,refinance,0
30,F,Поволжье,234205.2,employed,10,1384415.64,71,26.78,292294.39,1.248,4,4,50,consumer,0
32,M,Юг России,121181.14,employed,0,335666.2,36,28.53,292901.12,2.417,15,2,59,consumer,0
47,M,Урал,215114.49,employed,7,842162.26,54,22.14,304821.98,1.417,14,1,84,consumer,0
44,M,Москва,252088.13,employed,2,1835918.36,44,12.96,291254.02,1.1554,2,4,68,consumer,0
47,M,Юг России,214615.29,employed,8,1357807.14,41,22.25,298919.85,1.3928,10,1,65,consumer,0
48,F,Сибирь,282647.92,employed,14,2222820.47,74,11.04,273682.35,0.9683,0,1,42,consumer,0
29,F,Дальний Восток,256474.04,employed,9,1752230.2,53,13.95,286901.08,1.1186,6,0,50,consumer,0
40,M,Москва,253989.47,employed,5,1828336.41,45,12.19,281090.18,1.1067,6,1,68,consumer,0
50,M,Москва,337534.0,employed,18,1982046.23,69,19.94,218497.96,0.6473,0,3,42,consumer,0
37,M,Урал,456494.21,employed,16,1866023.73,67,20.79,220163.93,0.4823,19,2,48,consumer,1
29,M,Урал,205060.12,employed,2,1999057.82,23,25.27,410712.07,2.0029,9,4,66,consumer,1
44,F,Сибирь,322860.0,employed,18,1439823.79,65,12.51,282827.74,0.876,9,1,22,consumer,0
31,F,Санкт-Петербург,137472.73,employed,18,311134.94,43,11.51,275261.42,2.0023,8,2,44,consumer,0
37,F,Сибирь,249154.5,employed,0,1829928.89,38,12.83,294937.68,1.1837,6,0,30,auto,1
39,M,Москва,256813.56,employed,15,1865531.01,38,10.68,423069.7,1.6474,10,0,24,consumer,1
35,F,Поволжье,395254.04,employed,15,1140498.79,35,13.6,289305.05,0.7319,6,2,61,consumer,1
40,F,Санкт-Петербург,201248.97,employed,8,1267029.08,77,15.29,284708.82,1.4147,6,0,39,consumer,1
37,M,Юг России,434896.24,employed,12,1898533.32,84,26.5,292627.49,0.6729,4,0,65,consumer,0
41,M,Урал,297820.35,employed,4,711520.54,32,18.81,364710.79,1.2246,16,0,50,consumer,1
24,M,Юг России,272054.64,employed,2,2171733.59,35,10.15,280991.8,1.0328,16,2,64,consumer,1
30,F,Дальний Восток,129789.65,employed,15,335625.7,72,27.4,290565.22,2.2387,13,2,67,consumer,0
36,M,Урал,347827.88,employed,8,594995.36,22,19.16,278236.11,0.7999,6,1,59,consumer,1
41,M,Москва,297183.88,employed,13,2238348.62,71,12.88,330340.99,1.1116,9,3,47,consumer,0
29,M,Урал,210364.41,employed,0,2106555.32,26,24.19,440324.33,2.0931,11,2,63,consumer,1
33,M,Урал,452163.45,employed,16,1851038.6,68,20.44,211238.99,0.4672,20,2,46,consumer,1
37,M,Москва,176875.96,employed,6,1089589.98,71,12.08,297051.52,1.6794,6,0,57,consumer,1
24,F,Дальний Восток,300163.87,employed,4,1948868.86,43,12.59,310418.16,1.0342,10,1,51,consumer,0
38,M,Москва,162544.22,employed,2,1064434.65,67,12.66,290058.81,1.7845,7,0,53,consumer,1
43,F,Сибирь,272279.38,employed,6,2133607.18,12,13.53,277895.62,1.0206,5,3,59,consumer,0
30,F,Санкт-Петербург,151862.77,employed,0,497965.3,63,14.49,283335.3,1.8657,1,4,170,consumer,0
30,M,Юг России,121194.72,self_employed,8,526724.6,70,14.22,276701.01,2.2831,12,3,47,consumer,0
41,M,Юг России,155565.16,self_employed,5,533044.07,79,12.07,278064.66,1.7874,9,1,51,consumer,0
45,M,Урал,218933.56,employed,9,806557.1,53,21.45,295245.05,1.3486,16,5,84,consumer,0
36,M,Центральный ФО,162183.61,retired,10,2026299.74,9,10.61,435618.08,2.6859,5,2,9,consumer,0
23,F,Сибирь,260884.2,employed,3,1554503.55,76,26.93,295426.57,1.1324,2,4,59,refinance,0
47,M,Центральный ФО,241624.38,employed,9,1660131.35,56,12.12,282406.45,1.1688,5,1,41,consumer,0
37,M,Москва,313362.1,employed,11,2234443.21,84,22.52,279928.91,0.8933,4,1,67,consumer,0
38,F,Санкт-Петербург,245793.23,employed,7,330483.13,35,16.74,295721.23,1.2031,3,1,56,consumer,1
32,F,Сибирь,244441.35,employed,1,1818769.16,62,11.77,296966.36,1.2149,4,1,35,consumer,0
42,F,Сибирь,292020.96,employed,6,2279286.67,9,12.97,299587.28,1.0259,4,1,61,consumer,0
41,M,Урал,281348.22,employed,8,631098.01,24,12.45,300206.32,1.067,9,0,68,consumer,0
30,F,Санкт-Петербург,150966.82,employed,2,552249.18,62,14.92,290147.11,1.9219,4,3,173,consumer,0
46,M,Урал,210149.85,employed,7,808392.14,55,22.34,279344.7,1.3293,16,2,84,consumer,0
36,M,Москва,250454.23,employed,4,1737142.73,83,12.36,275334.12,1.0993,3,3,80,consumer,0
42,M,Юг России,293061.8,self_employed,8,384985.83,62,25.19,149019.66,0.5085,17,0,15,consumer,0
39,F,Дальний Восток,265869.62,employed,9,1914294.89,16,13.52,299945.8,1.1282,6,2,62,consumer,0
38,M,Центральный ФО,178520.93,employed,0,1198598.92,28,13.9,300101.46,1.681,8,1,59,consumer,0
25,F,Санкт-Петербург,303094.23,employed,7,2288313.28,54,10.73,284614.86,0.939,9,4,43,consumer,0
43,M,Юг России,209406.95,employed,6,1401849.8,40,22.29,302502.41,1.4446,11,1,67,consumer,0
38,M,Центральный ФО,108334.59,employed,17,1620459.93,60,28.29,432801.5,3.995,10,1,30,consumer,1
47,F,Санкт-Петербург,129780.18,employed,4,400255.93,26,13.2,276670.44,2.1318,11,0,59,consumer,0
42,M,Москва,164881.32,employed,16,816081.78,48,13.1,273412.31,1.6582,2,2,65,consumer,0
35,M,Урал,460916.65,employed,15,1956113.72,68,20.75,211959.48,0.4599,21,3,49,consumer,1
33,F,Дальний Восток,240932.04,employed,12,1988613.59,54,13.86,279316.01,1.1593,9,4,50,consumer,0
42,M,Центральный ФО,106346.72,employed,17,1627500.39,61,29.02,424887.13,3.9953,11,0,27,consumer,1
41,M,Урал,181207.68,employed,4,733776.48,36,17.22,298147.69,1.6453,8,2,16,business,1
34,F,Сибирь,302299.24,employed,10,1975379.96,72,11.69,284830.14,0.9422,5,2,51,consumer,0
30,F,Поволжье,237004.9,employed,8,1464702.12,68,23.3,290551.71,1.2259,3,4,49,consumer,0
43,M,Урал,162535.75,employed,4,789222.48,28,18.73,286478.54,1.7625,4,4,61,business,0
36,F,Санкт-Петербург,200570.87,employed,12,1228293.94,39,19.28,238474.33,1.189,7,2,101,business,0
45,M,Центральный ФО,202002.57,employed,11,1115970.17,34,14.73,181503.44,0.8985,3,3,39,consumer,1
37,M,Центральный ФО,318138.54,employed,4,2195157.39,35,26.43,281002.73,0.8833,6,3,15,consumer,0
38,M,Центральный ФО,226294.22,student,17,1737296.84,36,13.18,230007.91,1.0164,3,3,47,mortgage,1
35,M,Юг России,251582.97,employed,16,1702571.87,69,19.93,290899.87,1.1563,0,2,45,consumer,0
28,F,Санкт-Петербург,144902.82,employed,0,522215.74,63,16.02,299002.37,2.0635,3,5,174,consumer,0
28,F,Сибирь,303747.29,employed,15,2141843.15,28,10.57,290364.71,0.9559,6,4,54,consumer,1
49,M,Москва,134468.02,employed,10,322256.76,38,21.36,296369.26,2.204,11,4,63,consumer,1
42,F,Поволжье,256948.04,employed,10,1321123.38,64,20.01,400283.96,1.5578,0,0,31,consumer,0
35,F,Санкт-Петербург,168288.48,employed,12,711984.6,35,10.6,272455.77,1.619,4,0,25,consumer,1
35,F,Санкт-Петербург,201161.89,employed,11,1263088.92,41,18.51,244653.02,1.2162,6,5,99,business,0
30,M,Москва,153633.7,employed,15,733835.1,40,14.64,289059.47,1.8815,6,0,38,consumer,0
22,F,Дальний Восток,243296.68,employed,2,1721220.03,45,12.9,301014.93,1.2372,5,4,36,consumer,1
37,M,Москва,248180.19,retired,11,1853204.33,43,11.92,288845.07,1.1638,6,1,66,consumer,0
28,M,Урал,203785.8,employed,4,1429583.9,37,10.59,293495.24,1.4402,0,1,47,consumer,0
41,M,Москва,299582.6,employed,11,2388878.02,84,21.36,294063.35,0.9816,0,2,71,consumer,0
32,F,Сибирь,254323.3,employed,2,1757057.53,64,10.91,272273.51,1.0706,6,1,35,consumer,0
37,M,Центральный ФО,332787.24,employed,4,2036457.22,37,28.74,285971.67,0.8593,7,2,15,consumer,0
41,F,Поволжье,262968.21,employed,12,1261292.85,65,18.85,442021.92,1.6809,0,0,31,consumer,0
46,F,Санкт-Петербург,130778.13,self_employed,15,863462.01,43,15.19,281916.55,2.1557,0,1,100,consumer,0
33,M,Урал,352670.14,employed,7,608568.57,21,19.46,309755.85,0.8783,3,1,62,consumer,1
31,F,Сибирь,198942.72,employed,10,1640001.02,76,25.3,358330.21,1.8012,0,0,55,consumer,0
50,F,Поволжье,282905.37,employed,8,396752.49,44,12.33,143800.43,0.5083,5,1,49,consumer,1
34,M,Юг России,118975.3,employed,1,330485.81,32,27.18,299982.77,2.5214,18,2,60,consumer,0
31,M,Москва,214734.12,employed,2,1805238.66,84,12.7,227219.17,1.0581,16,1,36,consumer,0
42,F,Санкт-Петербург,52843.94,employed,16,367399.73,44,15.35,152997.22,2.8952,4,3,57,consumer,1
30,M,Урал,280447.79,employed,15,2066842.3,25,12.52,300854.62,1.0728,8,3,69,business,0
44,F,Санкт-Петербург,76436.11,employed,7,413101.67,71,10.21,237629.22,3.1088,5,0,67,consumer,0
47,F,Сибирь,286789.46,employed,13,2336468.17,74,11.12,289734.94,1.0103,0,2,42,consumer,0
32,F,Санкт-Петербург,233611.06,employed,11,1778233.65,33,21.71,300548.9,1.2865,10,2,51,consumer,0
35,F,Поволжье,234250.16,employed,17,1703776.13,52,21.13,287649.78,1.228,0,0,32,consumer,1
29,M,Юг России,125921.39,employed,3,539364.45,71,12.78,278703.45,2.2133,2,3,62,consumer,0
41,M,Урал,204442.46,employed,18,806225.33,61,12.27,289774.7,1.4174,1,3,67,consumer,0
41,F,Санкт-Петербург,244227.66,employed,10,1571202.02,38,16.0,273809.8,1.1211,8,4,58,consumer,1
33,M,Москва,229661.14,employed,0,1962024.74,84,12.5,229034.55,0.9973,13,3,40,consumer,0
44,F,Сибирь,269000.08,employed,5,2280735.85,9,13.2,298160.88,1.1084,3,1,62,consumer,0
39,F,Поволжье,200331.68,employed,3,881695.83,69,13.4,293363.31,1.4644,0,7,264,consumer,0
34,F,Сибирь,303910.61,employed,10,2040159.11,71,11.13,280981.92,0.9246,7,4,52,consumer,0
38,M,Центральный ФО,165974.25,retired,11,1855682.33,11,9.51,425203.93,2.5619,3,0,9,consumer,0
43,M,Юг России,207601.59,employed,9,1393214.05,41,22.19,283238.28,1.3643,13,4,65,consumer,0
34,M,Юг России,176169.07,employed,0,1344062.51,74,25.73,292265.37,1.659,0,0,65,consumer,0
27,F,Поволжье,19142.79,employed,3,184550.51,66,28.31,149032.37,7.7849,3,0,51,consumer,1
41,M,Урал,313405.18,employed,8,636131.8,46,11.79,282498.88,0.9014,1,2,68,consumer,0
47,F,Сибирь,282308.48,employed,11,2364650.57,73,11.07,286068.64,1.0133,0,0,40,consumer,0
27,M,Урал,177106.09,employed,1,1656897.94,84,10.11,354900.52,2.0039,0,2,34,consumer,0
38,M,Москва,319968.03,employed,13,2581908.73,83,21.14,268992.83,0.8407,3,1,69,consumer,0
34,M,Урал,436170.81,employed,18,2059002.85,57,14.56,364516.97,0.8357,14,2,50,consumer,1
34,F,Поволжье,251169.49,employed,4,499177.08,57,19.42,355400.04,1.415,1,2,54,consumer,1
28,M,Урал,203522.31,employed,6,1330876.82,37,10.15,276240.09,1.3573,1,0,46,consumer,0
43,M,Урал,267587.13,employed,1,1987599.64,57,20.84,227408.94,0.8498,0,8,290,consumer,1
27,F,Санкт-Петербург,275628.98,employed,3,2455574.15,53,10.03,276416.91,1.0029,8,0,46,consumer,0
33,F,Поволжье,330737.25,employed,1,1555810.97,55,27.34,437430.69,1.3226,5,3,66,consumer,1
30,F,Санкт-Петербург,142977.97,employed,2,541662.54,63,15.21,298220.53,2.0858,1,4,171,consumer,0
49,M,Центральный ФО,325346.79,employed,9,2202599.36,25,12.42,288321.48,0.8862,1,2,61,consumer,0
34,F,Санкт-Петербург,367598.65,employed,11,1774716.6,65,24.66,281247.1,0.7651,4,3,53,consumer,0
45,F,Сибирь,309572.54,employed,14,2257278.28,36,12.74,275006.89,0.8883,2,1,47,consumer,1
28,F,Санкт-Петербург,279847.48,employed,7,2005409.96,35,11.79,257717.74,0.9209,0,1,50,consumer,1
31,F,Поволжье,151543.77,employed,13,852698.94,34,19.47,312651.67,2.0631,5,0,50,business,0
40,M,Москва,158656.92,employed,17,874090.85,45,12.88,279360.2,1.7608,3,4,65,consumer,0
33,M,Москва,211462.82,employed,14,1371072.44,75,12.73,285888.98,1.352,6,2,61,consumer,0
36,F,Санкт-Петербург,185899.22,employed,10,1282283.76,41,19.58,242822.61,1.3062,6,5,99,business,0
36,M,Москва,122383.94,employed,14,624657.73,69,11.92,288475.53,2.3571,10,6,125,consumer,0
34,M,Юг России,113739.6,self_employed,11,530304.74,76,20.77,290437.7,2.5535,11,3,39,consumer,0
39,F,Санкт-Петербург,255944.66,employed,10,331829.47,37,16.68,298156.34,1.1649,5,1,56,consumer,1
48,M,Москва,130636.04,employed,11,331956.23,36,21.0,298031.17,2.2814,12,0,61,consumer,1
41,F,Санкт-Петербург,130101.04,employed,6,428339.06,34,14.62,283038.2,2.1755,3,5,105,consumer,0
45,F,Поволжье,222283.06,employed,17,1683202.31,35,10.8,294528.74,1.325,7,3,29,consumer,0
36,M,Москва,153006.27,employed,6,633549.52,84,13.2,297291.13,1.943,2,3,84,consumer,0
38,F,Санкт-Петербург,248879.56,employed,0,1902970.75,63,15.51,281881.31,1.1326,6,3,93,consumer,0
40,M,Урал,180295.19,employed,6,735942.35,38,19.11,284917.95,1.5803,8,0,16,business,1
31,F,Поволжье,163439.69,employed,6,874163.77,24,17.64,290671.83,1.7785,3,2,63,business,0
29,F,Сибирь,195719.52,employed,9,1199273.37,30,12.27,287150.53,1.4671,2,0,47,consumer,0
39,M,Москва,261680.76,employed,2,1761313.4,84,12.71,293426.17,1.1213,4,4,79,consumer,0
46,M,Урал,304793.67,employed,5,2346008.54,26,17.36,270785.27,0.8884,7,1,60,business,0
45,M,Урал,301422.91,employed,5,2167990.12,25,18.11,293738.55,0.9745,3,2,61,business,0
31,F,Санкт-Петербург,239361.2,employed,11,1783315.31,33,21.1,285187.8,1.1914,6,4,50,consumer,0
47,M,Центральный ФО,169684.27,employed,16,805624.61,74,16.81,283029.08,1.668,1,0,63,consumer,0
44,M,Москва,18052.04,employed,1,175546.65,62,14.09,148122.48,8.2048,14,4,51,consumer,0
36,M,Москва,204722.77,employed,16,1405290.47,75,12.31,286091.05,1.3974,7,0,63,consumer,0
34,F,Поволжье,216171.85,employed,12,1439246.49,56,12.89,272136.67,1.2589,5,0,62,consumer,0
41,M,Москва,231440.08,employed,13,1524814.72,68,11.08,296686.8,1.2819,9,2,63,consumer,0
38,M,Москва,133525.54,employed,14,638151.11,69,11.92,283623.8,2.1241,13,3,126,consumer,0
37,M,Урал,187204.12,employed,9,946671.25,69,13.35,298991.87,1.5971,3,3,61,consumer,0
46,M,Урал,267337.59,employed,13,1742269.69,63,14.4,304016.94,1.1372,7,2,28,consumer,0
46,M,Центральный ФО,239973.75,employed,8,1644279.57,54,12.71,285005.29,1.1876,3,4,42,consumer,0
35,M,Урал,285120.6,employed,0,2259597.4,24,17.49,298474.12,1.0468,13,0,66,business,0
45,M,Москва,19589.48,employed,1,171909.3,62,13.8,141116.25,7.2033,15,0,53,consumer,0
26,F,Дальний Восток,246421.66,employed,5,1839641.22,40,13.78,286269.67,1.1617,8,2,35,consumer,0
38,F,Санкт-Петербург,130040.99,employed,9,423540.74,33,15.61,284264.7,2.1859,2,5,109,consumer,0
25,M,Юг России,273435.36,employed,3,1977444.93,34,10.24,293274.81,1.0726,15,0,65,consumer,1
44,F,Дальний Восток,239946.91,employed,18,1720948.84,76,12.4,296460.74,1.2355,8,0,28,consumer,0
22,F,Дальний Восток,280955.43,employed,5,1396857.17,40,21.05,270796.29,0.9638,13,0,62,consumer,1
38,M,Урал,249538.56,employed,0,1762532.18,28,18.56,285369.33,1.1436,12,3,66,business,0
48,M,Урал,192348.19,employed,8,843034.2,54,21.84,293025.73,1.5234,14,2,84,consumer,0
28,M,Москва,163999.94,employed,0,654842.49,35,10.28,294342.53,1.7948,14,2,65,refinance,0
31,M,Юг России,123945.01,employed,6,560281.26,69,12.89,297469.42,2.4,4,1,61,consumer,0
35,M,Урал,265697.54,employed,0,1795173.33,27,18.22,297946.41,1.1214,14,2,65,business,0
25,F,Санкт-Петербург,247793.94,employed,4,1862161.9,43,15.68,361130.13,1.4574,5,3,20,consumer,1
39,F,Санкт-Петербург,298504.09,employed,9,2143637.2,36,13.56,259203.11,0.8683,9,2,81,consumer,1
27,F,Поволжье,253316.72,employed,11,1552649.87,69,24.2,296874.33,1.1719,2,4,51,consumer,0
43,F,Санкт-Петербург,125917.39,employed,3,416452.96,27,14.1,286201.74,2.2729,11,2,59,consumer,0
38,F,Поволжье,399606.54,employed,18,1136081.63,35,12.82,263874.47,0.6603,7,2,63,consumer,1
44,M,Москва,244496.56,employed,12,1540256.31,62,12.2,275492.7,1.1268,0,3,64,consumer,0
31,M,Юг России,128067.96,self_employed,8,527694.85,72,14.4,295267.56,2.3055,12,0,49,consumer,0
34,M,Москва,211265.21,employed,14,1319023.77,73,12.47,286625.33,1.3567,3,0,60,consumer,0
26,F,Санкт-Петербург,256259.98,employed,8,1877523.51,41,14.94,340424.39,1.3284,3,0,20,consumer,1
44,F,Санкт-Петербург,250758.16,employed,11,1504922.39,38,15.45,279640.18,1.1152,8,3,59,consumer,1
37,M,Центральный ФО,241473.16,employed,6,1403945.95,84,15.78,284606.9,1.1786,5,8,265,consumer,0
