age,gender,region,monthly_income,employment_status,work_experience,loan_amount,loan_term,interest_rate,current_debt,debt_to_income,number_of_loans,overdue_count,max_days_overdue,loan_purpose,target,monthly_payment_approx,payment_to_income,credit_burden_index,has_overdue_history,is_high_interest
49,F,Shymkent,79974.18,employed,20,526533.6,42,24.31,81344.83,1.0171,0,1,0,consumer,0,18736.47,0.2343,3.3214,1,1
40,F,Shymkent,152507.63,student,12,902180.72,34,34.26,103397.77,0.678,0,1,2,consumer,0,41814.03,0.2742,2.7484,1,1
40,M,Karaganda,343403.3,self_employed,21,1890062.34,25,25.43,648444.15,1.8883,3,1,2,consumer,0,98169.45,0.2859,3.8146,1,1
31,M,Shymkent,801223.53,self_employed,9,2793044.34,15,28.84,1707730.04,2.1314,5,1,0,consumer,0,223983.25,0.2796,3.3515,1,1
35,M,Almaty Region,76774.11,retired,12,294269.1,49,22.64,99585.43,1.2971,0,0,0,consumer,0,9255.82,0.1206,2.6386,0,1
30,F,Nur-Sultan,250866.95,employed,8,3045006.35,45,32.66,844349.52,3.3657,2,4,168,consumer,0,118170.06,0.471,7.614,1,1
47,F,Aktobe,179180.24,employed,22,1957988.15,60,24.08,189692.63,1.0587,0,0,0,consumer,0,56418.29,0.3149,4.8833,0,1
35,M,Kyzylorda,80215.87,retired,14,457383.24,47,31.34,344843.71,4.2989,2,0,1,consumer,0,17008.44,0.212,6.2945,0,1
25,F,Karaganda,182269.6,employed,0,1519086.89,35,31.01,1001741.09,5.4959,3,0,0,consumer,0,66471.84,0.3647,8.4129,0,1
40,M,West Kazakhstan,85673.78,employed,15,915048.38,52,6.57,344801.15,4.0245,0,0,0,consumer,0,20268.53,0.2366,7.7627,0,0
31,F,Shymkent,179981.65,employed,6,1271394.35,26,8.78,364087.55,2.0229,2,0,1,consumer,0,53876.48,0.2993,4.4953,0,0
18,M,Atyrau,478754.0,employed,2,1971164.74,19,25.77,896908.05,1.8734,3,0,1,consumer,0,127441.16,0.2662,3.3145,0,1
35,M,Nur-Sultan,261035.81,employed,11,2520091.01,47,6.07,1914407.64,7.3339,3,5,168,consumer,0,60379.86,0.2313,10.7128,1,0
50,F,Kyzylorda,84436.47,retired,26,503511.75,59,26.1,236451.81,2.8003,0,0,0,consumer,1,15230.85,0.1804,4.8874,0,1
57,F,Atyrau,298056.77,employed,34,1961505.27,25,27.93,608840.43,2.0427,2,1,0,consumer,0,104373.21,0.3502,4.346,1,1
35,F,Shymkent,80287.88,employed,9,471983.52,46,27.07,341747.06,4.2565,0,0,2,consumer,0,16594.27,0.2067,6.314,0,1
39,M,Almaty Region,83356.55,employed,12,513527.92,46,28.03,247447.05,2.9685,3,0,2,consumer,0,18333.37,0.2199,5.1247,0,1
25,F,Turkistan,118853.85,self_employed,1,1311227.74,33,10.67,135437.26,1.1395,3,1,0,consumer,0,46023.49,0.3872,5.0008,1,0
30,F,Turkistan,102731.75,employed,7,3063027.66,69,5.07,1109270.1,10.7976,0,1,0,consumer,0,51269.35,0.4991,21.2331,1,0
52,M,Karaganda,1310931.03,employed,26,3176921.39,11,21.97,488465.51,0.3726,1,0,0,consumer,0,321495.61,0.2452,1.2208,0,1
61,M,Aktobe,162356.0,employed,41,2093156.93,31,5.22,259686.22,1.5995,3,0,0,consumer,0,72322.63,0.4455,6.1118,0,0
40,M,Karaganda,76891.63,retired,17,334114.61,33,18.06,93310.82,1.2135,3,1,2,consumer,0,12920.63,0.168,2.7343,1,1
34,F,Karaganda,667811.97,employed,9,3502896.27,23,22.15,717300.8,1.0741,3,0,0,consumer,0,188289.94,0.282,2.91,0,1
20,M,Atyrau,480583.15,employed,0,1957520.16,18,25.83,935449.28,1.9465,0,0,0,consumer,0,132327.94,0.2753,3.3721,0,1
19,F,Almaty,95391.24,retired,1,1132159.95,57,22.31,299530.36,3.14,2,0,0,consumer,0,32379.67,0.3394,7.294,0,1
52,F,Pavlodar,187400.46,self_employed,26,2090302.85,61,23.93,1798122.99,9.595,0,0,0,auto,0,59536.02,0.3177,13.499,0,1
42,F,Nur-Sultan,76253.41,employed,22,584799.95,44,36.29,278891.54,3.6574,0,0,0,consumer,1,24212.37,0.3175,6.3416,0,1
41,M,Karaganda,512805.48,self_employed,19,5850753.35,45,9.32,1318383.34,2.5709,4,0,0,consumer,0,154557.11,0.3014,6.5642,0,0
53,M,Shymkent,217438.37,employed,26,1469515.56,45,23.96,1114634.0,5.1262,0,2,0,consumer,0,49798.63,0.229,7.4916,1,1
18,F,Turkistan,356298.45,employed,2,2485285.29,34,25.11,2472698.11,6.9399,0,0,0,auto,0,102887.55,0.2888,9.3813,0,1
30,M,Shymkent,79560.97,employed,4,746133.36,62,15.04,271624.68,3.414,5,2,1,consumer,0,17381.34,0.2185,6.6963,1,0
36,M,Turkistan,499355.35,retired,12,3105390.34,38,34.37,2618989.11,5.2447,3,0,2,auto,0,135162.49,0.2707,7.4213,0,1
20,M,Almaty,126348.87,retired,1,319367.1,13,36.46,163805.86,1.2964,2,2,1,consumer,0,30103.61,0.2383,2.1811,1,1
38,F,Almaty,80566.58,employed,11,1063105.61,59,24.26,439298.55,5.4525,2,2,0,consumer,0,31013.93,0.3849,10.0709,1,1
40,F,East Kazakhstan,453349.99,student,13,4190557.94,46,39.93,3869071.59,8.5344,0,0,0,auto,0,179196.25,0.3953,11.7696,0,1
44,M,Akmola,90719.59,employed,16,794949.58,67,25.01,322368.63,3.5534,0,0,2,consumer,0,22122.21,0.2438,6.6203,0,1
23,M,Aktobe,80648.47,retired,0,364663.04,17,33.36,188025.3,2.3314,2,1,0,consumer,0,27208.77,0.3374,3.9139,1,1
39,F,Karaganda,767262.9,employed,19,5175363.81,42,22.13,2224782.13,2.8996,2,0,2,consumer,0,178122.06,0.2322,5.2605,0,1
29,M,West Kazakhstan,141851.39,employed,5,1036689.14,69,40.94,725303.72,5.1131,2,0,0,consumer,0,39245.32,0.2767,7.671,0,1
37,F,Kostanay,1048692.42,employed,10,5149428.99,37,38.79,2219742.67,2.1167,0,0,1,consumer,0,240601.73,0.2294,3.8353,0,1
40,M,Atyrau,76839.54,retired,11,463767.79,38,30.61,230607.25,3.0011,0,0,0,consumer,0,19203.89,0.2499,5.1135,0,1
33,M,Nur-Sultan,143363.76,retired,5,1005929.89,37,26.54,164043.64,1.1442,1,14,348,consumer,0,40095.23,0.2797,3.6,1,1
27,M,Pavlodar,254792.38,employed,7,3271241.78,57,14.02,3018944.12,11.8486,0,1,0,auto,0,78927.77,0.3098,16.3422,1,0
51,M,Kostanay,79104.57,employed,24,586550.0,49,7.88,197137.51,2.4921,0,1,0,consumer,0,14038.27,0.1775,5.0873,1,0
26,F,Karaganda,683265.09,employed,1,1711896.35,12,22.88,1201975.32,1.7592,2,0,0,consumer,0,160949.79,0.2356,2.6361,0,1
43,F,Karaganda,710092.41,student,22,4174254.38,47,51.09,3583384.96,5.0464,3,0,0,auto,0,206869.91,0.2913,7.1038,0,1
51,M,East Kazakhstan,216992.74,employed,29,1930150.36,39,13.26,479254.21,2.2086,3,1,0,consumer,0,61187.48,0.282,5.3218,1,0
28,M,Pavlodar,299721.05,unemployed,2,4178015.09,49,16.78,2685150.53,8.9588,1,9,276,consumer,1,118359.13,0.3949,13.8377,1,0
30,M,Almaty Region,176574.32,employed,9,1114515.37,38,30.07,771460.13,4.369,2,0,1,consumer,0,45816.46,0.2595,6.5782,0,1
35,F,East Kazakhstan,88867.5,self_employed,12,1199158.18,61,26.45,537732.3,6.0509,0,1,0,consumer,1,35936.39,0.4044,10.7736,1,1
46,M,Almaty,459127.89,unemployed,21,2173724.6,20,17.49,284319.14,0.6193,2,0,1,consumer,0,126080.38,0.2746,2.2763,0,0
50,F,Turkistan,661438.81,employed,26,4492650.89,45,24.43,1692005.76,2.5581,2,0,2,consumer,0,153400.52,0.2319,4.9353,0,1
18,F,Kyzylorda,159950.08,self_employed,0,2042051.04,61,19.14,1484548.46,9.2813,1,0,0,consumer,0,52608.04,0.3289,13.7496,0,1
40,F,Almaty,79502.68,employed,14,555249.91,66,17.56,172501.88,2.1697,1,0,2,consumer,0,13176.33,0.1657,4.6141,0,0
27,F,West Kazakhstan,307116.13,employed,4,2934715.42,49,6.37,1355950.63,4.4151,1,2,0,consumer,0,68176.6,0.222,7.7596,1,0
18,F,Shymkent,118092.36,employed,0,1474189.6,36,26.9,1234270.63,10.4517,0,0,0,consumer,0,60105.05,0.509,14.8208,0,1
32,M,Turkistan,77845.44,retired,7,552734.8,58,24.06,367177.2,4.7167,3,2,0,consumer,0,16206.87,0.2082,7.2018,1,1
37,M,Turkistan,131629.14,retired,7,1917486.15,68,26.1,1258456.6,9.5606,2,0,0,consumer,0,54268.97,0.4123,14.6591,0,1
38,F,Akmola,77704.51,employed,11,738954.84,33,27.83,172491.26,2.2198,3,0,1,consumer,0,32290.37,0.4155,5.5482,0,1
47,M,North Kazakhstan,124168.88,retired,20,736086.43,28,8.92,381443.68,3.072,0,0,1,consumer,0,29216.66,0.2353,5.1468,0,0
37,M,Shymkent,75236.46,self_employed,13,493749.82,70,29.51,64249.35,0.854,0,0,0,consumer,0,14854.13,0.1974,3.1508,0,1
48,F,Kostanay,803940.53,employed,22,5914156.08,22,19.95,5245929.95,6.5253,3,0,0,auto,0,323180.83,0.402,9.1,0,1
30,M,West Kazakhstan,192589.24,employed,4,1139757.47,44,27.66,592030.63,3.074,1,1,0,consumer,0,41495.93,0.2155,5.1454,1,1
46,F,Karaganda,75946.03,student,21,114303.34,73,15.39,86481.16,1.1387,1,0,0,consumer,0,2420.83,0.0319,1.6655,0,0
44,M,Karaganda,583427.82,employed,18,3203645.85,24,21.17,2658905.09,4.5574,3,0,1,auto,0,164889.06,0.2826,6.4792,0,1
52,F,Almaty,273072.42,employed,29,939510.37,13,16.66,178213.14,0.6526,3,0,0,consumer,0,79487.04,0.2911,1.8568,0,0
50,M,Kyzylorda,286300.83,unemployed,25,2413817.37,45,22.35,1255879.45,4.3866,1,10,248,consumer,0,79692.98,0.2784,7.3374,1,1
48,M,West Kazakhstan,162880.03,retired,27,801784.28,30,28.69,240036.7,1.4737,3,1,0,consumer,0,37751.95,0.2318,3.1966,1,1
42,F,Karaganda,73769.84,employed,19,201238.94,69,14.28,90334.35,1.2245,2,0,0,consumer,0,4292.31,0.0582,2.1793,0,0
38,F,Almaty,461055.04,employed,13,2719500.44,40,18.17,2516869.14,5.4589,2,1,0,auto,0,91140.27,0.1977,7.5234,1,1
46,F,East Kazakhstan,77679.21,self_employed,24,690280.21,50,32.81,122065.26,1.5714,1,2,1,consumer,0,25489.81,0.3281,4.6815,1,1
36,M,East Kazakhstan,85270.1,employed,13,961127.69,47,15.2,224539.54,2.6332,0,2,0,consumer,1,27262.62,0.3197,6.5782,1,0
24,M,Almaty,83938.37,employed,1,351591.62,57,21.32,250290.8,2.9818,0,1,0,consumer,0,9860.18,0.1175,4.4478,1,1
51,M,Nur-Sultan,225583.76,employed,29,1546240.64,38,24.27,719313.56,3.1887,0,1,0,consumer,0,58701.04,0.2602,5.5877,1,1
54,F,Shymkent,84518.55,employed,25,708737.08,71,21.07,476516.67,5.6379,1,12,311,consumer,0,17541.81,0.2075,8.5729,1,1
23,M,Karaganda,784742.06,employed,0,6180424.49,34,20.36,903948.9,1.1519,2,1,0,consumer,0,240717.12,0.3067,3.9084,1,1
45,M,Atyrau,693940.32,employed,20,7240576.85,35,17.91,6475170.14,9.331,0,2,1,auto,0,267095.09,0.3849,12.9829,1,0
44,F,Almaty,345301.54,self_employed,21,1757304.07,15,18.91,1173438.46,3.3983,0,1,1,consumer,0,132461.09,0.3836,5.1795,1,1
44,F,Atyrau,144276.62,employed,20,1224561.87,65,25.47,208557.04,1.4455,0,0,0,consumer,0,34903.28,0.2419,4.4162,0,1
27,M,Aktobe,80431.46,retired,2,379462.45,16,32.28,208123.94,2.5876,3,0,0,consumer,0,29497.94,0.3667,4.2388,0,1
41,M,Almaty,287124.22,employed,15,4074068.95,47,12.82,1541755.68,5.3696,3,0,0,consumer,0,110710.9,0.3856,10.3358,0,0
32,M,Pavlodar,1328180.53,self_employed,7,5184992.97,15,19.62,2288045.85,1.7227,0,0,0,consumer,0,392588.58,0.2956,3.089,0,1
51,M,Almaty,111377.66,employed,23,645032.01,57,51.27,258459.66,2.3205,0,2,2,consumer,0,30355.1,0.2725,4.3475,1,1
53,M,East Kazakhstan,255248.68,employed,24,1885655.02,46,9.29,934265.22,3.6602,0,0,0,consumer,1,48880.68,0.1915,6.2458,0,0
25,F,West Kazakhstan,84758.43,employed,4,591297.3,73,37.56,341255.27,4.0262,0,2,1,consumer,0,20688.43,0.2441,6.4678,1,1
42,F,Zhambyl,80362.82,employed,14,266130.69,38,26.04,62911.89,0.7828,1,1,0,consumer,0,10354.98,0.1289,1.9419,1,1
41,M,Pavlodar,80440.39,unemployed,14,1203138.56,63,23.45,447875.17,5.5677,2,2,0,consumer,0,33370.78,0.4148,10.8026,1,1
43,M,Pavlodar,77837.63,employed,19,126447.08,52,18.42,36456.1,0.4684,1,0,2,consumer,0,3547.58,0.0456,1.0369,0,1
32,F,East Kazakhstan,760819.8,employed,9,5817193.81,47,15.26,2716762.93,3.5708,3,0,2,consumer,1,165182.96,0.2171,6.2469,0,0
45,F,Kyzylorda,590342.72,employed,17,4419763.54,54,23.19,3150869.51,5.3373,2,2,1,consumer,0,132570.8,0.2246,7.9577,1,1
48,F,Aktobe,88538.23,employed,23,710404.69,28,24.71,505579.75,5.7102,0,13,324,consumer,0,33638.11,0.3799,8.5185,1,1
52,M,Mangystau,81457.67,employed,28,333570.77,33,36.46,255228.58,3.1332,3,2,0,consumer,0,16149.45,0.1983,4.5665,1,1
50,F,Zhambyl,176927.01,unemployed,29,2477579.29,58,18.94,2216086.56,12.5254,2,0,0,auto,0,65525.26,0.3703,17.4265,0,1
40,F,East Kazakhstan,100963.61,employed,15,606305.94,37,26.2,493429.2,4.8872,1,2,0,consumer,0,24056.05,0.2383,6.9889,1,1
31,F,Nur-Sultan,78910.37,student,4,841273.32,70,20.77,608630.25,7.7128,1,0,1,consumer,0,20826.11,0.2639,11.4442,0,1
41,F,Almaty,130323.9,employed,13,1728878.06,65,12.61,1142217.71,8.7644,3,1,0,consumer,0,36842.32,0.2827,13.4075,1,0
43,M,Karaganda,136995.02,employed,17,936190.19,37,16.53,232529.8,1.6973,0,0,0,consumer,0,32466.0,0.237,4.0891,0,0
37,F,East Kazakhstan,82860.68,unemployed,12,337102.21,42,33.22,143310.0,1.7295,0,2,0,consumer,0,13675.84,0.165,3.1534,1,1
41,M,Almaty,76542.27,employed,14,597839.74,54,11.46,234808.47,3.0677,0,0,0,consumer,0,14221.7,0.1858,5.8013,0,0
41,F,Shymkent,81133.56,employed,18,449110.34,64,26.9,124446.76,1.5338,0,0,1,consumer,0,13281.72,0.1637,3.4712,0,1
21,F,Nur-Sultan,211990.07,employed,0,3315319.8,66,16.52,2786958.52,13.1466,3,0,0,auto,0,76784.05,0.3622,18.6202,0,0
45,F,Almaty,174626.79,self_employed,18,714005.81,27,31.82,561694.06,3.2165,2,0,2,consumer,0,37365.98,0.214,4.6476,0,1
33,M,Nur-Sultan,172895.5,retired,10,923554.76,26,26.83,681357.59,3.9408,2,0,0,consumer,0,47225.43,0.2731,5.8104,0,1
44,F,Almaty Region,84796.04,unemployed,21,928264.1,65,12.54,773941.64,9.127,3,2,1,consumer,0,19747.77,0.2329,12.9584,1,0
26,F,Nur-Sultan,77505.65,employed,6,1062266.41,62,14.59,207449.8,2.6765,0,0,0,consumer,0,24493.95,0.316,7.4735,0,0
25,M,Kostanay,376262.34,employed,4,1911523.51,21,19.96,1343943.6,3.5718,1,0,1,consumer,0,108593.43,0.2886,5.3499,0,1
31,F,Turkistan,77701.28,employed,9,679505.87,58,14.44,416248.12,5.357,4,1,0,consumer,0,16343.31,0.2103,8.4177,1,0
30,F,Karaganda,118168.28,self_employed,4,1015945.47,25,16.23,374652.73,3.1705,3,2,0,consumer,0,48166.2,0.4076,6.1796,1,0
23,M,Turkistan,137108.22,employed,0,1349481.36,66,18.39,342513.6,2.4981,3,0,0,consumer,0,32644.9,0.2381,5.9429,0,1
38,F,Shymkent,78722.8,self_employed,20,622200.87,42,8.63,150730.93,1.9147,3,1,0,consumer,0,17216.9,0.2187,4.6809,1,0
25,M,Zhambyl,125318.68,self_employed,0,1059139.17,41,34.12,111820.55,0.8923,3,0,2,consumer,0,44078.79,0.3517,3.8503,0,1
50,M,West Kazakhstan,158491.7,retired,23,813725.41,33,30.01,232173.2,1.4649,0,0,1,consumer,0,36507.61,0.2303,3.2618,0,1
29,F,Nur-Sultan,96831.07,retired,3,609381.39,42,21.14,361656.23,3.7349,3,0,0,consumer,0,20654.49,0.2133,5.9375,0,1
25,M,Karaganda,115902.24,employed,1,964376.85,46,16.75,554161.33,4.7812,1,1,0,consumer,0,28551.72,0.2463,7.6934,1,0
36,M,Almaty Region,177076.93,employed,9,1201739.89,16,11.76,172445.3,0.9738,3,7,191,consumer,0,81517.78,0.4603,3.3491,1,0
56,F,Shymkent,200384.51,employed,33,4338599.43,56,7.58,2913824.54,14.5411,3,0,0,consumer,0,92225.82,0.4602,22.119,0,0
45,M,Zhambyl,329402.26,employed,23,1552029.35,24,25.37,219804.97,0.6673,3,1,1,consumer,0,83122.57,0.2523,2.3164,1,1
32,F,Pavlodar,78257.66,retired,8,261489.55,71,39.68,175180.13,2.2385,2,0,1,consumer,0,9599.7,0.1227,3.4079,0,1
41,M,Karaganda,100544.49,employed,14,1447465.28,62,18.58,635124.95,6.3168,3,2,1,consumer,0,36485.07,0.3629,11.3554,1,1
25,M,Almaty Region,78424.66,retired,1,344678.33,54,27.31,273108.92,3.4824,2,0,2,consumer,0,11152.91,0.1422,5.0206,0,1
25,F,East Kazakhstan,202094.16,retired,0,1273958.78,35,11.47,1170156.1,5.7901,0,0,0,consumer,0,42998.2,0.2128,7.9964,0,0
40,F,Nur-Sultan,83138.16,self_employed,15,1314041.73,67,6.48,327139.44,3.9348,0,5,162,consumer,0,23426.28,0.2818,9.4667,1,0
23,F,Akmola,441714.5,employed,0,6770817.28,52,15.05,4165585.77,9.4305,0,2,2,consumer,0,178036.04,0.4031,14.7954,1,0
49,M,Mangystau,579923.06,retired,26,3892739.36,25,42.03,3374514.89,5.8189,0,1,0,auto,0,236252.29,0.4074,8.1683,1,1
31,F,Kostanay,1079033.03,employed,7,2598842.66,15,11.4,1452893.0,1.3465,3,1,0,consumer,0,186714.05,0.173,2.1894,1,0
35,M,Shymkent,85706.33,retired,6,282702.6,27,26.49,111455.69,1.3004,1,0,0,consumer,0,14010.78,0.1635,2.4549,0,1
44,F,Karaganda,264265.44,employed,14,3126414.58,43,36.97,2321907.75,8.7862,2,0,0,consumer,0,132168.7,0.5001,12.9269,0,1
51,M,Almaty,257886.79,employed,26,3653825.99,59,14.52,3476422.58,13.4804,4,0,0,auto,0,87001.56,0.3374,18.4393,0,0
41,M,Nur-Sultan,82595.07,employed,15,840235.21,66,15.83,118364.75,1.4331,0,0,0,consumer,0,19145.83,0.2318,4.9935,0,0
51,M,Nur-Sultan,87979.36,retired,29,761791.23,62,33.84,606314.48,6.8915,1,0,0,consumer,0,26144.47,0.2972,9.922,0,1
43,F,Almaty,83208.44,retired,22,137955.61,71,23.37,67633.91,0.8128,2,0,0,consumer,0,3602.67,0.0433,1.3931,0,1
46,F,East Kazakhstan,159337.31,employed,22,1329915.46,65,18.73,730015.82,4.5815,0,0,0,consumer,1,32711.07,0.2053,7.5028,0,1
41,F,Karaganda,262545.33,employed,16,3103666.4,43,36.4,2219496.87,8.4537,5,0,0,consumer,0,130153.74,0.4957,12.5912,0,1
19,F,Zhambyl,1042388.51,retired,0,3681103.44,11,12.84,3034294.0,2.9109,0,0,2,auto,0,356511.04,0.342,4.1469,0,0
19,M,Shymkent,351235.48,employed,1,2697546.27,44,24.24,668626.37,1.9036,3,0,1,consumer,0,93115.3,0.2651,4.5917,0,1
66,M,Kostanay,76825.75,student,44,142925.22,48,25.33,97637.66,1.2709,3,11,288,consumer,1,4765.33,0.062,1.922,1,1
54,M,Nur-Sultan,75553.03,employed,30,1004159.84,71,15.94,510580.79,6.7578,2,0,0,consumer,0,21932.61,0.2903,11.4095,0,0
54,M,Aktobe,81037.98,retired,29,155334.37,48,25.62,61604.41,0.7602,3,1,0,consumer,0,5204.3,0.0642,1.4311,1,1
33,F,Karaganda,88120.85,employed,3,459862.49,31,38.76,232782.35,2.6416,1,7,166,consumer,0,23699.87,0.2689,4.4681,1,1
28,M,West Kazakhstan,137204.64,employed,3,1082861.24,70,42.53,790445.23,5.761,1,1,0,consumer,0,42051.08,0.3065,8.5233,1,1
38,M,North Kazakhstan,83318.39,self_employed,10,1188984.29,71,4.84,707140.03,8.4871,0,1,2,consumer,0,19291.85,0.2315,13.4817,1,0
37,M,Akmola,81859.58,employed,14,448670.94,31,30.73,308205.43,3.765,0,0,0,consumer,0,21145.61,0.2583,5.6833,0,1
61,F,Zhambyl,76155.07,employed,38,547836.09,56,18.76,132042.9,1.7338,0,0,2,consumer,0,14753.64,0.1937,4.2516,0,1
24,M,Nur-Sultan,372714.66,employed,0,2851067.36,51,27.18,2072215.86,5.5598,2,0,0,consumer,0,94839.67,0.2545,8.2371,0,1
47,M,Almaty,261271.21,employed,20,1492364.26,19,27.77,801519.58,3.0678,0,0,0,consumer,0,97965.84,0.375,5.0669,0,1
62,M,Almaty,871274.38,student,37,3017218.85,18,21.12,2446929.2,2.8084,1,1,0,auto,1,197033.04,0.2261,4.0205,1,1
50,M,Karaganda,255361.33,employed,23,987889.79,23,20.21,466786.19,1.8279,3,0,1,consumer,0,52162.55,0.2043,3.1819,0,1
33,F,Turkistan,149416.95,employed,12,683393.78,22,24.07,65883.06,0.4409,0,0,0,consumer,0,38725.25,0.2592,2.0417,0,1
32,M,Almaty,337451.62,retired,7,3862115.41,49,28.88,3446474.13,10.2132,0,10,315,auto,0,135065.65,0.4003,14.2189,1,1
19,M,Kostanay,81201.49,retired,0,196652.37,32,27.62,83135.65,1.0238,2,1,0,consumer,0,8751.25,0.1078,1.8714,1,1
38,M,North Kazakhstan,474115.78,self_employed,13,5880370.59,71,28.27,2390876.76,5.0428,3,1,0,consumer,1,171328.88,0.3614,9.3838,1,1
28,M,Akmola,497822.3,self_employed,6,1745269.72,18,36.91,1115490.57,2.2407,4,0,0,consumer,0,127711.25,0.2565,3.4678,0,1
18,F,Almaty,92661.0,retired,0,1035553.06,58,22.66,317540.25,3.4269,4,0,2,consumer,0,29534.12,0.3187,7.3383,0,1
26,F,Kostanay,587820.9,employed,3,4931779.82,24,17.32,3341956.19,5.6853,1,1,0,consumer,0,244597.34,0.4161,8.6218,1,0
25,F,Almaty,162679.87,employed,3,2677765.18,69,6.3,2305686.32,14.1731,2,1,0,auto,0,46361.46,0.285,19.9341,1,0
34,M,Akmola,153931.67,employed,9,2558409.96,67,19.34,1939014.81,12.5965,0,0,0,consumer,1,62720.87,0.4075,18.4136,0,1
29,F,Kyzylorda,75950.71,student,7,924706.99,53,13.55,548440.23,7.2209,1,0,0,consumer,0,23281.15,0.3065,11.4821,0,0
21,F,Nur-Sultan,85234.79,student,0,424566.69,41,38.45,72158.83,0.8466,0,5,146,consumer,0,18748.86,0.22,2.59,1,1
48,M,Karaganda,2607903.91,employed,27,8197231.23,16,18.45,7320804.16,2.8072,0,0,0,auto,0,581833.13,0.2231,3.9073,0,1
39,F,Almaty,141177.52,employed,17,2334231.94,70,22.35,1585617.01,11.2313,2,0,0,consumer,1,59948.04,0.4246,17.0182,0,1
53,F,Nur-Sultan,165108.68,employed,27,1341179.75,49,24.09,172807.26,1.0466,1,2,0,consumer,0,43258.34,0.262,3.8897,1,1
39,F,Karaganda,444243.26,self_employed,17,2381292.29,26,18.64,1536448.78,3.4586,0,0,1,consumer,0,112024.41,0.2522,5.3347,0,1
19,F,North Kazakhstan,80648.65,retired,0,927578.71,41,26.93,123810.04,1.5352,3,0,0,consumer,0,34842.1,0.432,5.5606,0,1
34,F,Almaty Region,82729.34,employed,10,566169.48,61,10.79,150466.48,1.8188,2,2,0,consumer,0,12099.04,0.1462,4.214,1,0
34,M,Turkistan,78072.75,retired,8,509291.77,58,23.84,382093.28,4.894,3,0,0,consumer,0,14868.57,0.1904,7.1771,0,1
43,M,Pavlodar,73953.85,retired,20,299339.86,51,30.21,241362.73,3.2636,3,0,0,consumer,0,10486.68,0.1418,4.6803,0,1
35,M,Pavlodar,436104.63,retired,10,2992737.47,43,38.69,2723179.85,6.2443,0,0,2,auto,0,129605.87,0.2972,8.6462,0,1
27,F,Nur-Sultan,84188.35,retired,3,231980.39,15,25.62,171629.61,2.0386,2,6,125,consumer,0,18236.83,0.2166,3.003,1,1
37,M,Nur-Sultan,1146663.77,self_employed,13,12298148.11,38,13.74,2860477.82,2.4946,0,2,0,consumer,0,400952.57,0.3497,6.2484,1,0
36,F,Almaty,333394.43,self_employed,7,1722695.26,25,28.52,625388.18,1.8758,3,0,0,consumer,0,92186.92,0.2765,3.6843,0,1
62,M,Almaty,182592.87,employed,38,2246040.94,54,36.32,610429.71,3.3431,3,1,0,consumer,0,84960.01,0.4653,7.6484,1,1
18,F,Mangystau,286557.05,employed,0,1382344.02,15,13.54,433544.32,1.5129,0,1,0,consumer,0,100692.59,0.3514,3.2013,1,0
28,M,Pavlodar,427049.83,employed,3,4433109.49,27,14.38,2222623.98,5.2046,0,0,0,consumer,0,193154.15,0.4523,8.8379,0,0
40,F,Atyrau,77906.9,self_employed,16,543775.82,40,11.22,420801.65,5.4013,1,0,0,consumer,0,16357.36,0.21,7.8442,0,0
25,M,Almaty,217050.47,employed,0,1781216.18,70,30.96,304757.0,1.4041,0,0,0,consumer,0,55242.59,0.2545,4.2763,0,1
31,M,Kyzylorda,123963.76,employed,12,951461.59,71,27.2,237619.33,1.9168,4,0,0,consumer,0,27081.55,0.2185,4.6032,0,1
60,F,Mangystau,85715.98,student,30,590480.87,58,34.81,404725.98,4.7217,0,1,0,consumer,0,21157.62,0.2468,7.1327,1,1
44,F,North Kazakhstan,173650.21,employed,24,2198930.82,51,17.05,1942495.81,11.1862,0,1,2,auto,1,60900.83,0.3507,15.6182,1,0
41,F,Karaganda,75673.19,employed,21,519851.46,41,15.96,83134.22,1.0986,3,0,0,consumer,0,16531.05,0.2185,3.5029,0,0
44,M,Turkistan,247770.83,self_employed,18,3566725.17,70,16.15,999058.96,4.0322,0,1,1,consumer,0,78986.26,0.3188,9.0705,1,0
49,M,Pavlodar,137617.16,employed,23,1503357.92,70,33.42,763626.4,5.5489,1,1,2,consumer,0,49037.29,0.3563,9.3723,1,1
39,M,North Kazakhstan,450934.84,employed,13,5260758.18,56,42.4,2271325.95,5.0369,2,2,0,consumer,0,216910.71,0.481,9.1201,1,1
27,M,Almaty,592968.39,employed,4,5594462.36,43,19.54,2685681.21,4.5292,0,12,355,consumer,1,181939.07,0.3068,7.8313,1,1
39,M,West Kazakhstan,81530.36,employed,16,861517.88,71,12.46,447555.01,5.4894,1,0,1,consumer,0,17211.54,0.2111,9.1877,0,0
29,F,Nur-Sultan,517878.03,employed,6,3335489.4,39,12.22,1596431.32,3.0826,0,0,0,consumer,0,104058.86,0.2009,5.3369,0,0
26,F,Almaty,1024564.6,employed,0,2587485.23,12,15.06,1600217.08,1.5618,0,0,2,consumer,0,233615.31,0.228,2.4458,0,0
33,M,Karaganda,73779.49,retired,6,538265.58,59,32.89,89332.09,1.2108,0,0,0,consumer,1,18506.95,0.2508,3.7642,0,1
59,F,Mangystau,79683.19,employed,36,497979.54,61,23.05,377034.46,4.7316,0,1,2,consumer,0,13929.44,0.1748,6.9189,1,1
