age,gender,region,monthly_income,employment_status,work_experience,loan_amount,loan_term,interest_rate,current_debt,debt_to_income,number_of_loans,overdue_count,max_days_overdue,loan_purpose,target,monthly_payment_approx,payment_to_income,credit_burden_index,has_overdue_history,is_high_interest
31,F,Санкт-Петербург,234085.88,employed,12,1691799.93,37,21.45,282018.81,1.2048,8,3,50,consumer,0,62892.52,0.2687,3.7343,1,1
46,M,Центральный ФО,241012.12,employed,9,1603403.68,55,13.51,303310.22,1.2585,3,1,44,consumer,0,39262.89,0.1629,3.5869,1,0
34,F,Поволжье,190507.2,employed,14,1257723.5,80,21.11,280345.03,1.4716,4,1,42,consumer,0,29414.66,0.1544,3.7822,1,1
34,M,Центральный ФО,141104.7,unemployed,9,423556.72,75,19.93,306030.56,2.1688,1,2,82,consumer,0,9917.91,0.0703,3.2194,1,1
23,F,Дальний Восток,324741.37,employed,5,1941891.82,39,12.69,281009.81,0.8653,10,1,51,consumer,0,61022.78,0.1879,2.9583,1,0
36,M,Центральный ФО,194805.05,employed,13,1072231.47,35,20.17,272148.37,1.397,2,1,50,consumer,0,40774.41,0.2093,3.3235,1,1
44,M,Центральный ФО,233420.98,employed,8,1567581.4,56,12.26,283822.6,1.2159,3,1,43,consumer,0,36898.64,0.1581,3.5664,1,0
45,F,Поволжье,218478.96,employed,15,1738106.74,36,11.24,278927.99,1.2767,7,0,29,consumer,0,57101.13,0.2614,4.0611,0,0
36,M,Центральный ФО,236180.21,employed,14,1857836.93,38,13.0,286894.35,1.2147,4,1,42,consumer,1,59902.91,0.2536,3.9679,1,0
24,F,Санкт-Петербург,249156.09,employed,5,1896340.71,43,15.74,353392.69,1.4184,6,0,18,consumer,1,57981.84,0.2327,4.0822,0,0
30,F,Поволжье,339134.5,employed,1,1637720.27,59,27.84,429140.66,1.2654,4,3,69,consumer,1,51235.45,0.1511,2.9556,1,1
29,F,Дальний Восток,242627.62,self_employed,2,1763936.08,36,13.36,303706.8,1.2517,15,2,45,auto,1,59740.3,0.2462,3.7963,1,0
35,F,Поволжье,177252.72,employed,13,1283074.73,80,21.86,301038.59,1.6983,2,3,42,consumer,0,30590.6,0.1726,4.2319,1,1
39,M,Москва,208337.44,employed,13,1416513.52,40,19.99,280394.95,1.3459,7,3,52,consumer,0,48795.48,0.2342,3.7255,1,1
25,M,Москва,229685.72,employed,2,1345787.8,36,11.91,431658.89,1.8793,12,0,12,consumer,1,44641.59,0.1944,3.9301,0,0
28,M,Урал,202741.32,employed,5,1416622.56,37,10.11,286284.81,1.4121,0,1,46,consumer,0,44723.92,0.2206,3.8576,1,0
45,M,Центральный ФО,203032.24,employed,12,1085931.35,38,16.07,174674.85,0.8603,1,2,37,consumer,1,36649.29,0.1805,2.7323,1,0
28,M,Москва,162256.75,employed,1,620718.14,33,9.66,281771.9,1.7366,12,2,61,refinance,0,21493.68,0.1325,3.0755,1,0
28,F,Санкт-Петербург,244786.77,employed,6,1944998.89,40,15.27,345742.81,1.4124,6,2,21,consumer,1,62347.52,0.2547,4.1934,1,0
24,M,Москва,155171.39,employed,5,977128.97,61,20.67,294492.13,1.8978,17,5,83,consumer,0,26007.02,0.1676,4.1018,1,1
32,F,Дальний Восток,249209.94,employed,7,1974188.43,45,12.68,300342.13,1.2052,1,3,54,consumer,0,55351.74,0.2221,3.9778,1,0
31,F,Сибирь,197940.6,employed,9,1177997.08,30,12.42,282309.82,1.4262,1,1,48,consumer,0,45878.92,0.2318,3.5092,1,0
33,M,Юг России,169580.43,employed,0,1340826.25,72,23.86,287991.4,1.6982,3,1,65,consumer,0,35185.84,0.2075,4.4656,1,1
31,M,Юг России,132512.09,employed,0,298165.83,32,28.1,298529.93,2.2528,16,0,59,consumer,0,13344.45,0.1007,3.0404,0,1
42,F,Санкт-Петербург,306401.03,employed,8,2056981.36,37,12.42,235565.47,0.7688,8,2,81,consumer,1,67200.46,0.2193,3.1185,1,0
41,M,Урал,293720.24,employed,8,731032.84,33,18.79,352535.84,1.2002,15,2,46,consumer,1,28535.83,0.0972,2.0713,1,1
38,M,Юг России,318407.25,employed,3,2349690.98,84,12.03,281563.33,0.8843,3,4,67,consumer,0,41516.17,0.1304,3.4671,1,0
44,M,Москва,136903.55,employed,3,2127378.14,59,28.05,435605.4,3.1818,13,1,42,consumer,1,66822.46,0.4881,8.6205,1,1
25,M,Москва,168781.02,employed,11,672961.92,73,19.25,297310.07,1.7615,1,4,48,consumer,0,15712.47,0.0931,3.157,1,1
43,F,Сибирь,231583.23,employed,5,1551901.53,76,12.98,286904.22,1.2389,3,7,271,consumer,0,30054.44,0.1298,3.5843,1,0
25,F,Санкт-Петербург,380283.54,employed,8,1423401.4,39,16.97,245910.42,0.6466,6,4,84,consumer,0,47733.68,0.1255,1.9567,1,0
28,M,Москва,321313.93,employed,10,2227248.94,59,15.44,295040.18,0.9182,10,4,86,consumer,0,54105.43,0.1684,3.3443,1,0
31,M,Урал,177223.53,employed,10,861179.26,47,15.08,262103.87,1.4789,13,1,45,consumer,0,24375.26,0.1375,3.1797,1,0
38,M,Урал,311185.55,employed,9,2221690.89,27,18.66,300870.81,0.9669,8,1,41,consumer,0,101392.58,0.3258,3.4656,1,1
40,M,Москва,285632.66,employed,11,2272003.81,84,21.8,287596.02,1.0069,2,2,71,consumer,0,52943.58,0.1854,3.7909,1,1
22,F,Дальний Восток,270377.27,unemployed,6,1854872.26,53,14.58,282202.64,1.0437,14,4,55,consumer,0,47672.08,0.1763,3.4448,1,0
31,M,Юг России,116686.51,employed,6,525371.07,71,12.9,291322.63,2.4966,5,3,62,consumer,0,10617.08,0.091,4.0724,1,0
37,F,Сибирь,322791.42,employed,10,1979923.38,74,11.02,291392.05,0.9027,6,2,54,consumer,0,36986.78,0.1146,3.0495,1,0
33,M,Урал,423968.28,employed,17,2053766.46,57,13.96,358337.51,0.8452,17,2,50,consumer,1,49489.45,0.1167,2.5406,1,0
39,F,Поволжье,191941.04,employed,4,924979.49,66,13.17,295377.11,1.5389,3,9,266,consumer,0,19771.67,0.103,3.2256,1,0
36,M,Урал,256958.34,employed,0,1772593.55,28,17.95,278084.79,1.0822,12,2,66,business,0,77952.71,0.3034,3.4966,1,0
35,M,Урал,243717.83,employed,0,1692162.78,24,17.75,308459.81,1.2656,12,1,57,business,0,84275.44,0.3458,3.6957,1,0
34,M,Юг России,121420.23,self_employed,11,534243.7,78,20.13,291118.5,2.3976,10,3,42,consumer,0,12330.47,0.1016,3.9376,1,1
38,M,Урал,154178.91,employed,3,655459.98,39,13.11,287949.95,1.8676,5,0,70,consumer,0,20730.88,0.1345,3.3556,0,0
43,M,Урал,260166.61,employed,9,596621.45,25,12.28,281235.78,1.081,9,2,67,consumer,0,27168.84,0.1044,1.8836,1,0
22,M,Юг России,285094.5,employed,2,2043959.41,38,10.09,270707.93,0.9495,17,2,62,consumer,1,63062.3,0.2212,3.4588,1,0
42,F,Санкт-Петербург,218607.65,employed,9,1302569.87,77,15.88,276888.16,1.2666,5,1,42,consumer,1,27076.69,0.1239,3.3521,1,0
24,M,Москва,346515.51,employed,11,2215825.46,58,14.95,304583.34,0.879,8,5,83,consumer,0,53882.1,0.1555,3.1171,1,0
42,F,Поволжье,187570.31,employed,6,960031.11,66,12.65,292885.34,1.5615,1,9,266,consumer,0,20261.71,0.108,3.3528,1,0
43,F,Санкт-Петербург,250132.24,employed,7,1501141.15,37,16.13,304191.18,1.2161,12,4,58,consumer,1,51759.71,0.2069,3.3166,1,0
22,F,Сибирь,267506.76,employed,2,1575501.67,72,27.55,297143.11,1.1108,0,4,60,refinance,0,44937.63,0.168,3.1721,1,1
33,M,Юг России,165742.72,employed,1,1478151.73,75,23.87,292192.99,1.7629,1,4,67,consumer,0,38099.93,0.2299,4.8843,1,1
48,F,Сибирь,296167.58,employed,16,2243664.82,34,12.46,289026.42,0.9759,4,2,46,consumer,1,78660.96,0.2656,3.6274,1,0
45,M,Москва,233916.51,employed,11,1500095.57,63,14.01,286405.63,1.2244,3,3,60,consumer,0,33764.44,0.1443,3.4689,1,0
46,M,Урал,212286.62,employed,8,846011.26,55,20.84,293574.68,1.3829,14,5,86,consumer,0,24003.87,0.1131,2.7777,1,1
24,M,Урал,247486.47,employed,5,1736515.65,73,13.49,280444.19,1.1332,18,1,68,consumer,0,34995.06,0.1414,3.589,1,0
32,F,Санкт-Петербург,300519.6,employed,7,1969610.01,38,12.64,272290.03,0.9061,2,4,50,consumer,1,63164.21,0.2102,3.2,1,0
32,M,Москва,154855.45,employed,13,717653.15,39,14.93,289539.37,1.8697,6,2,38,consumer,0,23337.43,0.1507,3.4917,1,0
21,F,Дальний Восток,264219.36,unemployed,7,1862150.14,53,14.37,282351.89,1.0686,17,0,55,consumer,0,47659.17,0.1804,3.5353,0,0
28,F,Санкт-Петербург,149224.5,employed,0,561429.62,66,14.91,293385.25,1.9661,1,4,170,consumer,0,12515.73,0.0839,3.2829,1,0
32,M,Юг России,128731.73,self_employed,7,563667.1,71,14.21,293082.77,2.2767,12,0,51,consumer,0,11782.85,0.0915,3.8092,0,0
29,M,Урал,137955.93,employed,0,425561.98,82,27.13,286282.11,2.0752,17,0,55,consumer,0,11452.44,0.083,3.1548,0,1
44,F,Санкт-Петербург,79625.04,employed,10,440551.37,69,10.44,240649.72,3.0222,7,3,70,consumer,0,8518.71,0.107,4.9587,1,0
38,F,Поволжье,417491.3,employed,16,1120246.75,35,12.82,304673.52,0.7298,7,1,61,consumer,1,38531.79,0.0923,1.6689,1,0
23,M,Юг России,287567.06,employed,2,2111081.15,38,10.1,309620.4,1.0767,18,0,66,consumer,1,65143.16,0.2265,3.6461,0,0
32,F,Поволжье,331621.92,employed,0,1717390.96,59,28.22,440431.09,1.3281,5,3,66,consumer,1,54120.08,0.1632,3.1407,1,1
40,M,Урал,330399.89,employed,7,636709.87,42,13.12,277079.18,0.8386,1,1,66,consumer,0,18987.19,0.0575,1.5131,1,0
40,F,Санкт-Петербург,311797.65,employed,8,2103726.44,35,12.48,247824.93,0.7948,10,3,81,consumer,1,72016.65,0.231,3.1563,1,0
28,F,Санкт-Петербург,147966.05,employed,0,571230.7,66,14.98,310396.04,2.0977,1,6,173,consumer,0,12755.56,0.0862,3.4489,1,0
43,F,Дальний Восток,220589.7,employed,16,1864425.11,75,12.2,281256.78,1.275,8,2,27,consumer,0,35649.66,0.1616,4.2332,1,0
37,F,Дальний Восток,240969.95,employed,19,1557285.53,37,14.71,284724.53,1.1816,0,3,66,consumer,0,52605.83,0.2183,3.4435,1,0
26,F,Санкт-Петербург,154405.34,employed,0,537957.09,64,15.37,291547.92,1.8882,3,4,173,consumer,0,12367.07,0.0801,3.1076,1,0
29,M,Москва,150953.33,employed,11,696783.21,42,15.57,288355.75,1.9102,6,4,41,consumer,0,21623.8,0.1432,3.5258,1,0
48,F,Сибирь,310276.23,employed,14,2162934.6,34,12.33,292558.0,0.9429,1,2,46,consumer,1,75696.48,0.244,3.3827,1,0
41,M,Урал,152524.5,employed,5,646100.67,39,12.29,281920.68,1.8484,5,3,66,consumer,0,20178.51,0.1323,3.331,1,0
33,M,Юг России,123869.17,employed,6,517584.68,69,13.06,296305.29,2.3921,6,4,65,consumer,0,10705.89,0.0864,3.8545,1,0
42,M,Москва,252202.12,employed,12,1807264.43,71,12.41,278514.71,1.1043,8,0,57,consumer,0,36058.64,0.143,3.6124,0,0
48,M,Москва,125973.82,employed,11,317731.21,36,23.22,299552.45,2.3779,9,0,63,consumer,1,12335.75,0.0979,3.2606,0,1
27,F,Дальний Восток,319683.9,employed,1,1974947.77,46,13.23,339499.67,1.062,1,1,43,consumer,0,54968.11,0.1719,3.2242,1,0
23,F,Дальний Восток,300365.18,employed,4,2073440.66,41,13.58,289371.38,0.9634,11,3,50,consumer,0,63488.54,0.2114,3.3795,1,0
42,M,Юг России,392894.0,self_employed,15,1909595.13,79,20.82,288618.37,0.7346,8,1,50,consumer,0,44588.15,0.1135,2.4357,1,1
39,M,Центральный ФО,178520.36,employed,2,1148521.34,25,14.08,295489.09,1.6552,8,3,61,consumer,0,53274.87,0.2984,3.9069,1,0
41,F,Дальний Восток,218034.81,employed,18,1792295.99,75,12.29,303199.0,1.3906,6,1,26,consumer,0,34355.28,0.1576,4.2677,1,0
40,M,Юг России,107281.72,self_employed,8,322585.49,78,14.26,275928.95,2.572,17,3,46,auto,0,6367.2,0.0593,3.6244,1,0
40,M,Москва,222956.75,employed,15,1487546.91,44,20.66,295825.1,1.3268,7,1,49,consumer,0,48491.49,0.2175,3.662,1,1
45,M,Урал,255355.93,employed,16,1905799.07,61,14.64,278888.97,1.0922,6,2,27,consumer,0,44478.48,0.1742,3.7043,1,0
36,M,Центральный ФО,235647.82,student,15,1818388.84,35,12.04,212791.53,0.903,3,0,44,mortgage,1,61866.59,0.2625,3.6038,0,0
42,M,Москва,231949.04,employed,13,1490707.94,65,11.42,276920.51,1.1939,6,4,61,consumer,0,30859.49,0.133,3.4433,1,0
40,M,Урал,178157.6,employed,4,764689.27,37,17.17,282443.95,1.5854,6,3,16,business,1,26762.59,0.1502,3.0876,1,0
42,M,Урал,192047.43,employed,19,867376.35,58,12.72,293080.05,1.5261,1,2,71,consumer,0,20096.66,0.1046,3.1068,1,0
41,M,Урал,310328.72,employed,6,675678.88,32,17.66,368610.18,1.1878,15,1,47,consumer,1,26627.82,0.0858,1.9499,1,0
42,M,Москва,250260.13,employed,12,1721637.1,71,11.45,302270.84,1.2078,11,0,61,consumer,0,33493.64,0.1338,3.6156,0,0
39,M,Урал,141008.75,employed,6,611272.64,43,12.93,303691.08,2.1537,4,0,69,consumer,0,17837.38,0.1265,3.6709,0,0
28,F,Сибирь,112712.05,employed,15,297215.8,55,10.36,300365.97,2.6649,4,1,50,consumer,1,6810.92,0.0604,3.5878,1,0
24,M,Москва,161622.59,employed,2,687133.82,35,9.65,283092.63,1.7516,14,0,62,refinance,0,22603.0,0.1398,3.2396,0,0
30,F,Поволжье,234205.2,employed,10,1384415.64,71,26.78,292294.39,1.248,4,4,50,consumer,0,39041.93,0.1667,3.3169,1,1
32,M,Юг России,121181.14,employed,0,335666.2,36,28.53,292901.12,2.417,15,2,59,consumer,0,13980.65,0.1154,3.3865,1,1
47,M,Урал,215114.49,employed,7,842162.26,54,22.14,304821.98,1.417,14,1,84,consumer,0,24765.96,0.1151,2.7872,1,1
44,M,Москва,252088.13,employed,2,1835918.36,44,12.96,291254.02,1.1554,2,4,68,consumer,0,52642.37,0.2088,3.7043,1,0
47,M,Юг России,214615.29,employed,8,1357807.14,41,22.25,298919.85,1.3928,10,1,65,consumer,0,47576.9,0.2217,3.6071,1,1
48,F,Сибирь,282647.92,employed,14,2222820.47,74,11.04,273682.35,0.9683,0,1,42,consumer,0,41547.2,0.147,3.7208,1,0
29,F,Дальний Восток,256474.04,employed,9,1752230.2,53,13.95,286901.08,1.1186,6,0,50,consumer,0,44470.96,0.1734,3.5098,0,0
40,M,Москва,253989.47,employed,5,1828336.41,45,12.19,281090.18,1.1067,6,1,68,consumer,0,50823.67,0.2001,3.6262,1,0
50,M,Москва,337534.0,employed,18,1982046.23,69,19.94,218497.96,0.6473,0,3,42,consumer,0,48486.5,0.1436,2.7026,1,1
37,M,Урал,456494.21,employed,16,1866023.73,67,20.79,220163.93,0.4823,19,2,48,consumer,1,47290.18,0.1036,1.913,1,1
29,M,Урал,205060.12,employed,2,1999057.82,23,25.27,410712.07,2.0029,9,4,66,consumer,1,110551.0,0.5391,5.4149,1,1
44,F,Сибирь,322860.0,employed,18,1439823.79,65,12.51,282827.74,0.876,9,1,22,consumer,0,30608.38,0.0948,2.4369,1,0
31,F,Санкт-Петербург,137472.73,employed,18,311134.94,43,11.51,275261.42,2.0023,8,2,44,consumer,0,8864.29,0.0645,2.7944,1,0
37,F,Сибирь,249154.5,employed,0,1829928.89,38,12.83,294937.68,1.1837,6,0,30,auto,1,58852.6,0.2362,3.7543,0,0
39,M,Москва,256813.56,employed,15,1865531.01,38,10.68,423069.7,1.6474,10,0,24,consumer,1,58077.66,0.2261,4.1898,0,0
35,F,Поволжье,395254.04,employed,15,1140498.79,35,13.6,289305.05,0.7319,6,2,61,consumer,1,39656.58,0.1003,1.7419,1,0
40,F,Санкт-Петербург,201248.97,employed,8,1267029.08,77,15.29,284708.82,1.4147,6,0,39,consumer,1,25922.83,0.1288,3.6182,0,0
37,M,Юг России,434896.24,employed,12,1898533.32,84,26.5,292627.49,0.6729,4,0,65,consumer,0,49890.64,0.1147,2.2008,0,1
41,M,Урал,297820.35,employed,4,711520.54,32,18.81,364710.79,1.2246,16,0,50,consumer,1,28446.06,0.0955,2.0608,0,1
24,M,Юг России,272054.64,employed,2,2171733.59,35,10.15,280991.8,1.0328,16,2,64,consumer,1,71946.82,0.2645,3.8268,1,0
30,F,Дальний Восток,129789.65,employed,15,335625.7,72,27.4,290565.22,2.2387,13,2,67,consumer,0,9541.28,0.0735,3.1438,1,1
36,M,Урал,347827.88,employed,8,594995.36,22,19.16,278236.11,0.7999,6,1,59,consumer,1,32285.97,0.0928,1.3986,1,1
41,M,Москва,297183.88,employed,13,2238348.62,71,12.88,330340.99,1.1116,9,3,47,consumer,0,45210.65,0.1521,3.7477,1,0
29,M,Урал,210364.41,employed,0,2106555.32,26,24.19,440324.33,2.0931,11,2,63,consumer,1,104895.66,0.4986,5.598,1,1
33,M,Урал,452163.45,employed,16,1851038.6,68,20.44,211238.99,0.4672,20,2,46,consumer,1,46170.35,0.1021,1.9,1,1
37,M,Москва,176875.96,employed,6,1089589.98,71,12.08,297051.52,1.6794,6,0,57,consumer,1,21552.34,0.1218,3.8355,0,0
24,F,Дальний Восток,300163.87,employed,4,1948868.86,43,12.59,310418.16,1.0342,10,1,51,consumer,0,56545.46,0.1884,3.3066,1,0
38,M,Москва,162544.22,employed,2,1064434.65,67,12.66,290058.81,1.7845,7,0,53,consumer,1,22238.29,0.1368,4.0765,0,0
43,F,Сибирь,272279.38,employed,6,2133607.18,12,13.53,277895.62,1.0206,5,3,59,consumer,0,191098.92,0.7018,3.7632,1,0
30,F,Санкт-Петербург,151862.77,employed,0,497965.3,63,14.49,283335.3,1.8657,1,4,170,consumer,0,11333.64,0.0746,3.0134,1,0
30,M,Юг России,121194.72,self_employed,8,526724.6,70,14.22,276701.01,2.2831,12,3,47,consumer,0,11114.11,0.0917,3.8042,1,0
41,M,Юг России,155565.16,self_employed,5,533044.07,79,12.07,278064.66,1.7874,9,1,51,consumer,0,9811.66,0.0631,2.9867,1,0
45,M,Урал,218933.56,employed,9,806557.1,53,21.45,295245.05,1.3486,16,5,84,consumer,0,23674.19,0.1081,2.638,1,1
36,M,Центральный ФО,162183.61,retired,10,2026299.74,9,10.61,435618.08,2.6859,5,2,9,consumer,0,235214.48,1.4503,7.0588,1,0
23,F,Сибирь,260884.2,employed,3,1554503.55,76,26.93,295426.57,1.1324,2,4,59,refinance,0,42811.18,0.1641,3.2179,1,1
47,M,Центральный ФО,241624.38,employed,9,1660131.35,56,12.12,282406.45,1.1688,5,1,41,consumer,0,38960.54,0.1612,3.5735,1,0
37,M,Москва,313362.1,employed,11,2234443.21,84,22.52,279928.91,0.8933,4,1,67,consumer,0,53063.7,0.1693,3.389,1,1
38,F,Санкт-Петербург,245793.23,employed,7,330483.13,35,16.74,295721.23,1.2031,3,1,56,consumer,1,11998.76,0.0488,1.6737,1,0
32,F,Сибирь,244441.35,employed,1,1818769.16,62,11.77,296966.36,1.2149,4,1,35,consumer,0,39292.34,0.1607,3.819,1,0
42,F,Сибирь,292020.96,employed,6,2279286.67,9,12.97,299587.28,1.0259,4,1,61,consumer,0,267136.49,0.9148,3.7577,1,0
41,M,Урал,281348.22,employed,8,631098.01,24,12.45,300206.32,1.067,9,0,68,consumer,0,29840.77,0.1061,1.8521,0,0
30,F,Санкт-Петербург,150966.82,employed,2,552249.18,62,14.92,290147.11,1.9219,4,3,173,consumer,0,12829.79,0.085,3.2022,1,0
46,M,Урал,210149.85,employed,7,808392.14,55,22.34,279344.7,1.3293,16,2,84,consumer,0,23610.23,0.1123,2.6756,1,1
36,M,Москва,250454.23,employed,4,1737142.73,83,12.36,275334.12,1.0993,3,3,80,consumer,0,31236.46,0.1247,3.5269,1,0
42,M,Юг России,293061.8,self_employed,8,384985.83,62,25.19,149019.66,0.5085,17,0,15,consumer,0,11159.49,0.0381,0.9683,0,1
39,F,Дальний Восток,265869.62,employed,9,1914294.89,16,13.52,299945.8,1.1282,6,2,62,consumer,0,131422.04,0.4943,3.6482,1,0
38,M,Центральный ФО,178520.93,employed,0,1198598.92,28,13.9,300101.46,1.681,8,1,59,consumer,0,50368.88,0.2821,4.0309,1,0
25,F,Санкт-Петербург,303094.23,employed,7,2288313.28,54,10.73,284614.86,0.939,9,4,43,consumer,0,53612.53,0.1769,3.5815,1,0
43,M,Юг России,209406.95,employed,6,1401849.8,40,22.29,302502.41,1.4446,11,1,67,consumer,0,49973.65,0.2386,3.7876,1,1
38,M,Центральный ФО,108334.59,employed,17,1620459.93,60,28.29,432801.5,3.995,10,1,30,consumer,1,50738.23,0.4683,9.2302,1,1
47,F,Санкт-Петербург,129780.18,employed,4,400255.93,26,13.2,276670.44,2.1318,11,0,59,consumer,0,17784.6,0.137,3.2113,0,0
42,M,Москва,164881.32,employed,16,816081.78,48,13.1,273412.31,1.6582,2,2,65,consumer,0,21933.96,0.133,3.3905,1,0
35,M,Урал,460916.65,employed,15,1956113.72,68,20.75,211959.48,0.4599,21,3,49,consumer,1,49140.51,0.1066,1.9452,1,1
33,F,Дальний Восток,240932.04,employed,12,1988613.59,54,13.86,279316.01,1.1593,9,4,50,consumer,0,49702.09,0.2063,4.0481,1,0
42,M,Центральный ФО,106346.72,employed,17,1627500.39,61,29.02,424887.13,3.9953,11,0,27,consumer,1,51300.51,0.4824,9.3515,0,1
41,M,Урал,181207.68,employed,4,733776.48,36,17.22,298147.69,1.6453,8,2,16,business,1,26241.54,0.1448,3.0626,1,0
34,F,Сибирь,302299.24,employed,10,1975379.96,72,11.69,284830.14,0.9422,5,2,51,consumer,0,38301.35,0.1267,3.2293,1,0
30,F,Поволжье,237004.9,employed,8,1464702.12,68,23.3,290551.71,1.2259,3,4,49,consumer,0,38982.28,0.1645,3.3889,1,1
43,M,Урал,162535.75,employed,4,789222.48,28,18.73,286478.54,1.7625,4,4,61,business,0,35008.92,0.2154,3.462,1,1
36,F,Санкт-Петербург,200570.87,employed,12,1228293.94,39,19.28,238474.33,1.189,7,2,101,business,0,42630.11,0.2125,3.3324,1,1
45,M,Центральный ФО,202002.57,employed,11,1115970.17,34,14.73,181503.44,0.8985,3,3,39,consumer,1,40345.13,0.1997,2.8321,1,0
37,M,Центральный ФО,318138.54,employed,4,2195157.39,35,26.43,281002.73,0.8833,6,3,15,consumer,0,90623.94,0.2849,3.2983,1,1
38,M,Центральный ФО,226294.22,student,17,1737296.84,36,13.18,230007.91,1.0164,3,3,47,mortgage,1,58687.13,0.2593,3.7034,1,0
35,M,Юг России,251582.97,employed,16,1702571.87,69,19.93,290899.87,1.1563,0,2,45,consumer,0,41640.0,0.1655,3.5249,1,1
28,F,Санкт-Петербург,144902.82,employed,0,522215.74,63,16.02,299002.37,2.0635,3,5,174,consumer,0,12309.97,0.085,3.3248,1,0
28,F,Сибирь,303747.29,employed,15,2141843.15,28,10.57,290364.71,0.9559,6,4,54,consumer,1,86649.5,0.2853,3.4239,1,0
49,M,Москва,134468.02,employed,10,322256.76,38,21.36,296369.26,2.204,11,4,63,consumer,1,11741.89,0.0873,3.0428,1,1
42,F,Поволжье,256948.04,employed,10,1321123.38,64,20.01,400283.96,1.5578,0,0,31,consumer,0,33736.74,0.1313,3.3574,0,1
35,F,Санкт-Петербург,168288.48,employed,12,711984.6,35,10.6,272455.77,1.619,4,0,25,consumer,1,23737.8,0.1411,3.0997,0,0
35,F,Санкт-Петербург,201161.89,employed,11,1263088.92,41,18.51,244653.02,1.2162,6,5,99,business,0,41797.95,0.2078,3.4138,1,1
30,M,Москва,153633.7,employed,15,733835.1,40,14.64,289059.47,1.8815,6,0,38,consumer,0,23294.42,0.1516,3.5532,0,0
