loan_id,origination_date,region,currency,loan_type,loan_reason,gender,citizenship,interest_rate_pct,credit_amount_kzt,age,days_past_due,npl_90plus
KZ2026000240,2021-01-12,Nur-Sultan,KZT,Personal loan,Auto loan,Female,Local,10.1,3598000,18,0,0
KZ2026000241,2021-01-23,Pavlodar,KZT,Personal loan,Consumer credit,Female,Local,25.3,556000,30,0,0
KZ2026000242,2021-01-28,Mangystau,KZT,Personal loan,Consumer credit,Male,Local,13.0,1980000,35,0,0
KZ2026000243,2019-05-06,Almaty,KZT,Personal loan,Consumer credit,Female,Local,20.0,1471000,31,0,0
KZ2026000244,2019-11-16,Zhambyl,KZT,Personal loan,Consumer credit,Female,Local,9.8,832000,29,0,0
KZ2026000245,2020-11-06,West Kazakhstan,KZT,Personal loan,Consumer credit,Female,Local,15.6,1238000,43,0,0
KZ2026000246,2019-10-01,North Kazakhstan,KZT,Personal loan,Consumer credit,Female,Local,19.1,995000,42,122,1
KZ2026000247,2020-11-18,West Kazakhstan,KZT,Credit card,Consumer credit,Female,Local,39.9,825000,39,0,0
KZ2026000248,2021-03-14,Almaty Region,KZT,Credit card,Consumer credit,Female,Local,35.2,251000,46,0,0
KZ2026000249,2021-04-28,Almaty Region,KZT,Personal loan,Consumer credit,Female,Local,28.2,2059000,30,0,0
KZ2026000250,2020-11-17,Almaty Region,KZT,Personal loan,Consumer credit,Male,Local,22.8,659000,25,0,0
KZ2026000251,2020-12-04,Karaganda,USD,Credit card,Consumer credit,Male,Local,30.0,1155000,31,0,0
KZ2026000252,2020-06-11,North Kazakhstan,KZT,Personal loan,Consumer credit,Male,Local,15.6,3017000,30,0,0
KZ2026000253,2019-03-10,Atyrau,KZT,Personal loan,Consumer credit,Female,Local,25.7,4190000,18,0,0
KZ2026000254,2020-01-21,Almaty,KZT,Personal loan,Consumer credit,Male,Local,20.1,1539000,31,199,1
KZ2026000255,2021-04-21,Almaty,KZT,Credit card,Consumer credit,Male,Local,30.8,886000,49,0,0
KZ2026000256,2021-03-16,Kyzylorda,KZT,Credit card,Consumer credit,Female,Local,29.4,1183000,46,235,1
KZ2026000257,2019-07-30,Pavlodar,KZT,Personal loan,Consumer credit,Female,Local,34.5,462000,43,351,1
KZ2026000258,2020-10-21,Nur-Sultan,KZT,Personal loan,Auto loan,Male,Local,24.1,3049000,38,0,0
KZ2026000259,2019-09-29,Nur-Sultan,KZT,Personal loan,Consumer credit,Male,Local,17.7,337000,53,0,0
KZ2026000260,2020-01-04,West Kazakhstan,KZT,Personal loan,Consumer credit,Female,Local,6.4,2957000,25,0,0
KZ2026000261,2020-07-27,Almaty,KZT,Credit card,Auto loan,Male,Local,24.7,2029000,26,0,0
KZ2026000262,2020-03-14,Pavlodar,KZT,Personal loan,Consumer credit,Male,Local,15.4,264000,49,0,0
KZ2026000263,2020-06-17,Akmola,KZT,Personal loan,Consumer credit,Male,Local,30.7,472000,37,0,0
KZ2026000264,2019-03-28,Almaty,KZT,Personal loan,Consumer credit,Male,Local,31.8,274000,30,0,0
KZ2026000265,2019-09-19,Turkistan,KZT,Personal loan,Consumer credit,Female,Local,13.3,1512000,43,0,0
KZ2026000266,2020-12-16,Almaty,KZT,Credit card,Consumer credit,Male,Local,25.7,155000,32,0,0
KZ2026000267,2020-06-30,Akmola,KZT,Personal loan,Consumer credit,Male,Local,10.1,285000,28,0,0
KZ2026000268,2021-01-13,Almaty,KZT,Personal loan,Consumer credit,Male,Local,23.9,1158000,27,0,0
KZ2026000269,2021-05-02,Almaty,RUB,Personal loan,Auto loan,Male,Local,15.6,5860000,41,0,0
KZ2026000270,2019-11-11,Nur-Sultan,KZT,Personal loan,Consumer credit,Male,Local,30.1,654000,39,0,0
KZ2026000271,2019-08-22,Nur-Sultan,RUB,Personal loan,Consumer credit,Female,Local,27.1,1314000,54,0,0
KZ2026000272,2019-10-01,Almaty,KZT,Personal loan,Consumer credit,Male,Local,28.3,907000,34,0,0
KZ2026000273,2020-05-20,Nur-Sultan,KZT,Personal loan,Auto loan,Male,Local,6.5,6800000,34,0,0
KZ2026000274,2019-08-11,West Kazakhstan,KZT,Personal loan,Consumer credit,Male,Local,16.1,7440000,53,0,0
KZ2026000275,2019-12-11,Karaganda,KZT,Personal loan,Consumer credit,Female,Local,31.4,919000,48,0,0
KZ2026000276,2019-06-03,Almaty Region,KZT,Personal loan,Consumer credit,Male,Local,18.4,390000,89,0,0
KZ2026000277,2019-12-07,Aktobe,KZT,Personal loan,Consumer credit,Female,Local,8.2,983000,20,0,0
KZ2026000278,2021-04-16,East Kazakhstan,KZT,Personal loan,Consumer credit,Female,Local,29.9,1415000,28,0,0
KZ2026000279,2020-01-10,North Kazakhstan,KZT,Personal loan,Consumer credit,Female,Local,17.5,1147000,25,0,0
KZ2026000280,2020-11-01,North Kazakhstan,KZT,Personal loan,Auto loan,Female,Foreigner,24.8,5265000,37,0,0
KZ2026000281,2020-01-16,Nur-Sultan,KZT,Personal loan,Auto loan,Male,Local,13.9,10823000,31,0,0
KZ2026000282,2020-01-18,Almaty,KZT,Personal loan,Auto loan,Female,Local,24.7,1850000,55,0,0
KZ2026000283,2020-08-04,Almaty,KZT,Personal loan,Consumer credit,Female,Local,11.2,780000,20,0,0
KZ2026000284,2019-04-08,Almaty,KZT,Personal loan,Consumer credit,Male,Local,34.9,4447000,24,0,0
KZ2026000285,2019-11-10,Zhambyl,KZT,Credit card,Consumer credit,Female,Local,26.4,237000,40,0,0
KZ2026000286,2019-05-04,Almaty Region,KZT,Personal loan,Consumer credit,Male,Local,23.8,2348000,43,0,0
KZ2026000287,2019-06-25,Nur-Sultan,KZT,Personal loan,Consumer credit,Female,Local,24.0,2052000,18,0,0
KZ2026000288,2020-09-18,Almaty Region,KZT,Credit card,Consumer credit,Female,Local,27.4,885000,18,0,0
KZ2026000289,2019-06-04,East Kazakhstan,KZT,Personal loan,Consumer credit,Female,Local,15.0,6102000,34,283,1
KZ2026000290,2019-06-29,Nur-Sultan,KZT,Credit card,Consumer credit,Male,Local,28.3,449000,52,0,0
KZ2026000291,2020-05-20,Pavlodar,KZT,Personal loan,Consumer credit,Female,Local,14.3,272000,58,0,0
KZ2026000292,2019-11-04,Nur-Sultan,KZT,Credit card,Consumer credit,Female,Local,47.3,207000,32,234,1
KZ2026000293,2019-04-19,Turkistan,KZT,Credit card,Consumer credit,Male,Local,26.6,1803000,35,0,0
KZ2026000294,2021-04-25,Nur-Sultan,KZT,Credit card,Consumer credit,Female,Local,41.2,121000,28,0,0
KZ2026000295,2021-03-26,Pavlodar,KZT,Personal loan,Consumer credit,Female,Local,31.7,1831000,44,0,0
KZ2026000296,2020-05-28,Turkistan,USD,Personal loan,Consumer credit,Female,Local,21.1,243000,54,0,0
KZ2026000297,2020-04-08,Shymkent,KZT,Personal loan,Consumer credit,Female,Local,24.1,2550000,51,0,0
KZ2026000298,2020-12-14,Pavlodar,KZT,Personal loan,Auto loan,Male,Local,19.5,4065000,37,0,0
KZ2026000299,2021-05-09,Mangystau,KZT,Personal loan,Consumer credit,Male,Local,23.8,871000,28,0,0
KZ2026000300,2019-04-02,Karaganda,KZT,Credit card,Consumer credit,Male,Foreigner,22.4,190000,37,0,0
KZ2026000301,2019-03-28,Mangystau,RUB,Personal loan,Consumer credit,Male,Local,36.9,339000,52,0,0
KZ2026000302,2019-10-19,Almaty,KZT,Personal loan,Consumer credit,Male,Local,0.0,943000,33,0,0
KZ2026000303,2019-09-26,Zhambyl,KZT,Personal loan,Consumer credit,Female,Local,25.1,329000,18,0,0
KZ2026000304,2021-03-01,East Kazakhstan,EUR,Personal loan,Consumer credit,Male,Local,16.5,2216000,33,356,1
KZ2026000305,2020-03-24,North Kazakhstan,KZT,Personal loan,Consumer credit,Female,Local,11.8,3960000,34,0,0
KZ2026000306,2020-12-16,Atyrau,KZT,Personal loan,Consumer credit,Male,Local,25.6,1967000,18,0,0
KZ2026000307,2020-08-12,Almaty Region,KZT,Personal loan,Consumer credit,Male,Local,24.6,1012000,40,0,0
KZ2026000308,2020-09-30,Karaganda,KZT,Credit card,Auto loan,Female,Local,52.1,4214000,43,0,0
KZ2026000309,2021-04-24,Almaty,KZT,Personal loan,Consumer credit,Female,Local,23.9,1240000,57,0,0
KZ2026000310,2020-06-02,Almaty,KZT,Personal loan,Consumer credit,Male,Local,35.2,658000,22,0,0
KZ2026000311,2020-11-16,East Kazakhstan,KZT,Personal loan,Consumer credit,Female,Local,9.2,1257000,45,0,0
KZ2026000312,2019-08-26,Almaty Region,RUB,Credit card,Consumer credit,Male,Local,39.0,928000,48,0,0
KZ2026000313,2019-08-18,Almaty,KZT,Credit card,Consumer credit,Male,Local,32.8,633000,43,0,0
KZ2026000314,2020-05-31,Almaty Region,KZT,Personal loan,Consumer credit,Male,Local,25.4,676000,26,0,0
KZ2026000315,2021-03-07,Almaty Region,KZT,Personal loan,Consumer credit,Female,Local,25.0,2061000,25,0,0
KZ2026000316,2019-02-14,Aktobe,KZT,Personal loan,Auto loan,Male,Local,26.2,4932000,38,0,0
KZ2026000317,2020-03-18,Almaty Region,KZT,Personal loan,Consumer credit,Female,Local,25.3,656000,38,0,0
KZ2026000318,2019-06-28,Kostanay,KZT,Personal loan,Consumer credit,Female,Local,15.9,809000,31,0,0
KZ2026000319,2021-02-19,Akmola,KZT,Personal loan,Consumer credit,Male,Local,16.9,2138000,51,0,0
KZ2026000320,2020-04-02,Shymkent,KZT,Personal loan,Consumer credit,Female,Local,29.4,3868000,33,0,0
KZ2026000321,2019-02-07,Turkistan,KZT,Personal loan,Consumer credit,Male,Local,27.5,257000,18,0,0
KZ2026000322,2019-01-02,East Kazakhstan,KZT,Personal loan,Consumer credit,Male,Local,8.2,4837000,35,0,0
KZ2026000323,2020-07-18,Aktobe,KZT,Credit card,Consumer credit,Male,Local,35.0,838000,42,213,1
KZ2026000324,2019-07-25,Zhambyl,KZT,Personal loan,Consumer credit,Male,Local,12.9,1421000,41,0,0
KZ2026000325,2019-02-06,North Kazakhstan,KZT,Personal loan,Consumer credit,Male,Local,26.8,978000,41,0,0
KZ2026000326,2019-05-15,Karaganda,KZT,Personal loan,Consumer credit,Male,Local,15.3,1672000,53,0,0
KZ2026000327,2019-05-17,Pavlodar,KZT,Credit card,Consumer credit,Female,Local,29.3,216000,25,0,0
KZ2026000328,2019-11-02,Zhambyl,KZT,Personal loan,Consumer credit,Male,Local,17.9,1032000,32,294,1
KZ2026000329,2020-09-26,Karaganda,KZT,Personal loan,Consumer credit,Male,Local,37.0,343000,54,0,0
KZ2026000330,2021-01-27,Akmola,KZT,Personal loan,Consumer credit,Female,Local,27.1,273000,18,126,1
KZ2026000331,2020-04-14,Kyzylorda,RUB,Personal loan,Consumer credit,Male,Local,32.8,13590000,36,0,0
KZ2026000332,2021-04-16,Almaty,KZT,Credit card,Consumer credit,Female,Local,54.4,408000,51,0,0
KZ2026000333,2020-11-29,Kostanay,KZT,Personal loan,Consumer credit,Female,Local,23.1,1169000,50,0,0
KZ2026000334,2019-05-26,North Kazakhstan,KZT,Personal loan,Consumer credit,Male,Local,36.6,594000,44,235,1
KZ2026000335,2020-10-11,Almaty,KZT,Personal loan,Consumer credit,Male,Local,16.5,924000,45,0,0
KZ2026000336,2019-07-24,Karaganda,KZT,Personal loan,Consumer credit,Male,Local,34.0,1297000,26,162,1
KZ2026000337,2021-04-30,Nur-Sultan,KZT,Personal loan,Consumer credit,Male,Local,15.5,1015000,52,0,0
KZ2026000338,2021-01-17,Kostanay,KZT,Personal loan,Consumer credit,Female,Local,22.9,633000,24,0,0
KZ2026000339,2019-02-26,Nur-Sultan,KZT,Personal loan,Consumer credit,Female,Local,27.3,1804000,24,0,0
KZ2026000340,2019-06-02,Shymkent,KZT,Personal loan,Consumer credit,Female,Local,28.9,1408000,41,0,0
KZ2026000341,2020-01-25,Almaty,KZT,Credit card,Consumer credit,Male,Local,21.0,470000,32,0,0
KZ2026000342,2020-10-16,Shymkent,KZT,Credit card,Consumer credit,Female,Foreigner,26.1,594000,91,0,0
KZ2026000343,2020-05-02,Pavlodar,KZT,Credit card,Consumer credit,Male,Local,28.5,308000,42,0,0
KZ2026000344,2019-03-17,West Kazakhstan,KZT,Personal loan,Consumer credit,Female,Local,10.2,1040000,57,0,0
KZ2026000345,2020-07-08,Mangystau,KZT,Personal loan,Consumer credit,Female,Local,21.4,4231000,42,0,0
KZ2026000346,2020-07-26,Mangystau,KZT,Personal loan,Consumer credit,Male,Local,22.1,538000,30,0,0
KZ2026000347,2021-03-31,Shymkent,KZT,Credit card,Consumer credit,Male,Local,33.4,86000,44,0,0
KZ2026000348,2019-08-23,Almaty,KZT,Personal loan,Consumer credit,Male,Local,27.2,1924000,28,0,0
KZ2026000349,2019-02-03,West Kazakhstan,KZT,Personal loan,Consumer credit,Female,Local,27.2,703000,47,0,0
KZ2026000350,2020-10-23,Nur-Sultan,KZT,Personal loan,Consumer credit,Male,Local,16.3,480000,38,0,0
KZ2026000351,2020-09-12,Karaganda,KZT,Personal loan,Consumer credit,Female,Local,18.6,2547000,41,0,0
KZ2026000352,2020-04-03,Almaty,KZT,Credit card,Consumer credit,Male,Local,38.8,314000,18,0,0
KZ2026000353,2020-09-03,Zhambyl,KZT,Personal loan,Consumer credit,Male,Local,18.4,410000,18,0,0
KZ2026000354,2019-06-07,West Kazakhstan,KZT,Personal loan,Consumer credit,Female,Local,18.3,6215000,20,0,0
KZ2026000355,2019-04-21,Atyrau,KZT,Personal loan,Consumer credit,Male,Local,9.9,305000,56,0,0
KZ2026000356,2019-12-22,East Kazakhstan,KZT,Personal loan,Consumer credit,Male,Local,22.5,1115000,24,215,1
KZ2026000357,2021-02-28,Kyzylorda,KZT,Personal loan,Auto loan,Female,Local,18.6,1709000,45,0,0
KZ2026000358,2020-03-30,Mangystau,KZT,Credit card,Consumer credit,Male,Local,15.4,429000,30,0,0
KZ2026000359,2020-07-18,East Kazakhstan,KZT,Personal loan,Consumer credit,Female,Local,13.4,696000,34,0,0
KZ2026000360,2021-05-29,West Kazakhstan,KZT,Personal loan,Consumer credit,Female,Local,9.5,2408000,37,0,0
KZ2026000361,2019-09-25,Turkistan,KZT,Personal loan,Consumer credit,Male,Local,29.8,1182000,55,0,0
KZ2026000362,2020-02-29,Almaty,KZT,Personal loan,Consumer credit,Female,Local,4.9,3782000,43,0,0
KZ2026000363,2020-08-28,Almaty,KZT,Personal loan,Consumer credit,Male,Local,22.2,833000,41,0,0
KZ2026000364,2019-05-14,Nur-Sultan,KZT,Personal loan,Consumer credit,Female,Local,29.9,307000,51,109,1
KZ2026000365,2019-12-21,Karaganda,KZT,Credit card,Consumer credit,Female,Local,32.8,418000,30,0,0
KZ2026000366,2020-05-05,Almaty Region,KZT,Personal loan,Consumer credit,Female,Local,18.9,968000,49,203,1
KZ2026000367,2019-09-26,Mangystau,KZT,Personal loan,Consumer credit,Female,Local,26.6,256000,47,0,0
KZ2026000368,2019-07-14,Karaganda,KZT,Personal loan,Consumer credit,Male,Local,32.5,489000,47,0,0
KZ2026000369,2020-01-22,Aktobe,KZT,Personal loan,Consumer credit,Female,Local,22.1,641000,35,0,0
KZ2026000370,2021-02-15,Turkistan,KZT,Personal loan,Consumer credit,Male,Local,1.9,4501000,32,0,0
KZ2026000371,2020-01-03,Kyzylorda,KZT,Credit card,Consumer credit,Female,Local,40.3,595000,27,0,0
KZ2026000372,2021-01-06,Akmola,KZT,Personal loan,Consumer credit,Male,Local,26.5,893000,28,0,0
KZ2026000373,2020-08-20,Almaty Region,KZT,Credit card,Consumer credit,Male,Local,30.9,498000,98,0,0
KZ2026000374,2019-04-24,Aktobe,KZT,Personal loan,Auto loan,Male,Local,4.7,1598000,41,0,0
KZ2026000375,2021-03-18,Almaty,KZT,Personal loan,Consumer credit,Male,Local,20.3,742000,34,0,0
KZ2026000376,2020-06-03,Almaty,KZT,Personal loan,Consumer credit,Male,Local,14.6,1687000,42,0,0
KZ2026000377,2020-05-17,Shymkent,KZT,Personal loan,Auto loan,Male,Local,8.7,4309000,42,0,0
KZ2026000378,2020-09-07,Almaty Region,KZT,Credit card,Consumer credit,Female,Local,30.5,234000,25,0,0
KZ2026000379,2019-02-06,Almaty Region,KZT,Personal loan,Consumer credit,Female,Local,17.9,1162000,25,0,0
KZ2026000380,2019-08-11,Kostanay,RUB,Personal loan,Consumer credit,Male,Local,18.2,1971000,34,0,0
KZ2026000381,2020-12-02,Zhambyl,KZT,Personal loan,Consumer credit,Female,Local,29.0,2495000,28,313,1
KZ2026000382,2020-07-07,Shymkent,KZT,Credit card,Consumer credit,Male,Local,33.3,445000,27,0,0
KZ2026000383,2019-12-10,Mangystau,KZT,Personal loan,Consumer credit,Female,Local,18.0,1853000,56,0,0
KZ2026000384,2020-02-13,East Kazakhstan,KZT,Personal loan,Auto loan,Male,Local,11.9,8649000,20,0,0
KZ2026000385,2020-07-01,Almaty Region,KZT,Personal loan,Consumer credit,Female,Local,18.2,2425000,59,0,0
KZ2026000386,2020-03-01,Shymkent,KZT,Credit card,Consumer credit,Male,Local,28.7,1292000,40,0,0
KZ2026000387,2020-02-08,Kostanay,KZT,Personal loan,Consumer credit,Male,Local,28.3,678000,48,0,0
KZ2026000388,2020-05-01,Shymkent,RUB,Personal loan,Consumer credit,Female,Local,13.8,495000,47,0,0
KZ2026000389,2019-09-06,Almaty,KZT,Credit card,Consumer credit,Female,Local,43.1,296000,44,249,1
KZ2026000390,2020-05-18,North Kazakhstan,KZT,Personal loan,Consumer credit,Female,Local,27.3,4149000,55,122,1
KZ2026000391,2020-09-03,Karaganda,KZT,Personal loan,Consumer credit,Male,Local,0.0,459000,25,0,0
KZ2026000392,2020-09-18,Almaty,KZT,Personal loan,Consumer credit,Female,Local,23.5,1122000,35,0,0
KZ2026000393,2020-07-01,West Kazakhstan,USD,Personal loan,Consumer credit,Female,Local,28.0,2233000,28,0,0
KZ2026000394,2020-02-04,Kostanay,KZT,Personal loan,Consumer credit,Male,Local,19.1,1037000,18,0,0
KZ2026000395,2020-08-01,Nur-Sultan,KZT,Personal loan,Consumer credit,Male,Local,22.0,1628000,30,0,0
KZ2026000396,2020-09-30,Atyrau,KZT,Personal loan,Consumer credit,Male,Local,23.8,3003000,58,0,0
KZ2026000397,2019-10-01,Pavlodar,KZT,Personal loan,Consumer credit,Male,Local,29.0,4427000,35,0,0
KZ2026000398,2020-03-05,Akmola,KZT,Personal loan,Consumer credit,Male,Local,10.0,1234000,59,0,0
KZ2026000399,2020-08-21,Atyrau,KZT,Personal loan,Consumer credit,Male,Local,17.6,600000,60,244,1
KZ2026000400,2020-08-08,Atyrau,KZT,Personal loan,Consumer credit,Female,Local,36.8,4422000,70,0,0
KZ2026000401,2020-03-13,Akmola,KZT,Personal loan,Consumer credit,Female,Local,23.5,480000,58,0,0
KZ2026000402,2019-08-21,Turkistan,KZT,Personal loan,Consumer credit,Female,Local,35.7,5498000,63,0,0
KZ2026000403,2021-03-14,Mangystau,KZT,Personal loan,Consumer credit,Female,Local,49.0,3762000,41,0,0
KZ2026000404,2020-04-23,Nur-Sultan,KZT,Personal loan,Consumer credit,Male,Local,17.6,4256000,40,0,0
KZ2026000405,2020-04-22,Shymkent,KZT,Personal loan,Consumer credit,Female,Local,11.6,2149000,40,0,0
KZ2026000406,2020-02-18,Turkistan,KZT,Personal loan,Consumer credit,Female,Local,21.3,199000,37,0,0
KZ2026000407,2020-11-02,Akmola,KZT,Credit card,Consumer credit,Female,Local,40.5,161000,39,0,0
KZ2026000408,2019-09-24,Pavlodar,KZT,Personal loan,Consumer credit,Male,Local,33.7,1558000,45,0,0
KZ2026000409,2021-04-07,Nur-Sultan,KZT,Personal loan,Consumer credit,Female,Local,43.5,676000,32,0,0
KZ2026000410,2019-02-25,Shymkent,KZT,Personal loan,Consumer credit,Female,Local,22.5,918000,22,0,0
KZ2026000411,2019-01-12,Karaganda,KZT,Personal loan,Consumer credit,Female,Local,26.8,2020000,41,149,1
KZ2026000412,2020-03-26,Karaganda,KZT,Personal loan,Consumer credit,Female,Local,16.4,1039000,29,0,0
KZ2026000413,2021-01-28,Nur-Sultan,KZT,Personal loan,Consumer credit,Female,Local,0.7,426000,31,0,0
KZ2026000414,2019-01-09,Turkistan,KZT,Credit card,Auto loan,Female,Local,29.6,5959000,35,0,0
KZ2026000415,2020-08-22,Nur-Sultan,KZT,Personal loan,Consumer credit,Female,Local,12.1,1859000,33,0,0
KZ2026000416,2019-12-11,Almaty,KZT,Personal loan,Consumer credit,Female,Local,28.6,971000,49,107,1
KZ2026000417,2019-01-20,Almaty,KZT,Personal loan,Consumer credit,Female,Local,5.5,2197000,35,0,0
KZ2026000418,2019-11-24,Mangystau,KZT,Personal loan,Consumer credit,Male,Local,16.0,1301000,50,0,0
KZ2026000419,2020-07-24,Almaty,KZT,Credit card,Consumer credit,Female,Local,33.0,950000,39,0,0
KZ2026000420,2020-07-13,Turkistan,KZT,Personal loan,Auto loan,Male,Local,18.3,4282000,36,0,0
KZ2026000421,2021-01-19,Karaganda,KZT,Personal loan,Consumer credit,Male,Local,21.7,3698000,39,197,1
KZ2026000422,2021-05-21,Nur-Sultan,KZT,Personal loan,Consumer credit,Male,Local,40.3,244000,23,0,0
KZ2026000423,2019-02-18,Nur-Sultan,KZT,Personal loan,Consumer credit,Male,Local,36.6,1773000,41,0,0
KZ2026000424,2021-01-27,Nur-Sultan,KZT,Personal loan,Consumer credit,Male,Local,16.7,856000,46,179,1
KZ2026000425,2019-01-09,West Kazakhstan,KZT,Personal loan,Consumer credit,Male,Local,37.6,578000,48,0,0
KZ2026000426,2021-05-10,Pavlodar,KZT,Personal loan,Consumer credit,Male,Local,38.1,3212000,76,0,0
KZ2026000427,2020-11-14,Almaty,KZT,Personal loan,Consumer credit,Female,Local,21.2,2555000,20,0,0
KZ2026000428,2021-04-19,North Kazakhstan,KZT,Personal loan,Consumer credit,Female,Local,24.0,218000,31,0,0
KZ2026000429,2019-03-01,Nur-Sultan,KZT,Personal loan,Consumer credit,Female,Local,21.9,2204000,52,0,0
KZ2026000430,2019-03-07,Pavlodar,KZT,Personal loan,Consumer credit,Male,Local,16.6,1988000,39,0,0
KZ2026000431,2021-05-20,Turkistan,KZT,Personal loan,Consumer credit,Male,Local,18.1,649000,28,0,0
KZ2026000432,2019-09-06,Mangystau,KZT,Personal loan,Consumer credit,Female,Local,34.9,590000,21,0,0
KZ2026000433,2019-12-03,Kostanay,USD,Personal loan,Consumer credit,Male,Local,23.4,414000,29,0,0
KZ2026000434,2019-09-20,Pavlodar,KZT,Credit card,Consumer credit,Female,Local,24.0,306000,29,0,0
KZ2026000435,2019-05-19,Nur-Sultan,KZT,Personal loan,Consumer credit,Female,Local,15.5,2363000,47,0,0
KZ2026000436,2019-03-04,Almaty,KZT,Personal loan,Consumer credit,Male,Local,21.1,1509000,48,0,0
KZ2026000437,2019-04-30,Almaty,KZT,Personal loan,Consumer credit,Male,Local,31.4,487000,25,0,0
KZ2026000438,2021-01-17,East Kazakhstan,KZT,Personal loan,Consumer credit,Male,Local,14.9,1470000,45,0,0
KZ2026000439,2019-01-24,Kyzylorda,KZT,Credit card,Consumer credit,Female,Local,38.7,289000,44,0,0
KZ2026000440,2021-03-01,Karaganda,KZT,Personal loan,Consumer credit,Male,Local,24.9,542000,24,0,0
KZ2026000441,2019-07-14,North Kazakhstan,KZT,Personal loan,Consumer credit,Female,Local,24.7,311000,36,0,0
KZ2026000442,2020-06-18,Almaty,KZT,Credit card,Auto loan,Female,Local,38.1,5299000,41,0,0
KZ2026000443,2019-08-16,Kyzylorda,KZT,Credit card,Consumer credit,Male,Local,37.9,489000,39,237,1
KZ2026000444,2021-02-25,Almaty,KZT,Personal loan,Consumer credit,Male,Local,9.8,1926000,18,0,0
KZ2026000445,2019-02-05,Akmola,KZT,Personal loan,Consumer credit,Male,Local,13.3,646000,38,0,0
KZ2026000446,2020-09-22,Kostanay,KZT,Personal loan,Consumer credit,Male,Local,20.6,1388000,44,0,0
KZ2026000447,2021-04-05,Shymkent,KZT,Personal loan,Consumer credit,Female,Local,26.5,373000,54,0,0
KZ2026000448,2020-01-25,Karaganda,KZT,Personal loan,Consumer credit,Female,Local,35.4,519000,30,0,0
KZ2026000449,2020-02-03,Nur-Sultan,KZT,Personal loan,Consumer credit,Female,Local,23.3,1235000,31,0,0
KZ2026000450,2019-05-13,Karaganda,KZT,Personal loan,Consumer credit,Male,Local,37.9,1500000,35,0,0
KZ2026000451,2021-02-14,Nur-Sultan,KZT,Personal loan,Auto loan,Male,Local,12.2,1922000,40,0,0
KZ2026000452,2021-04-26,Turkistan,KZT,Personal loan,Consumer credit,Female,Local,18.3,488000,38,0,0
KZ2026000453,2020-03-14,Kostanay,KZT,Personal loan,Consumer credit,Female,Local,20.1,880000,44,0,0
KZ2026000454,2020-09-03,Almaty,KZT,Personal loan,Consumer credit,Female,Local,14.9,2710000,25,0,0
KZ2026000455,2020-10-31,Nur-Sultan,EUR,Personal loan,Consumer credit,Female,Local,27.7,1038000,41,0,0
